,L1_name,L1_id,L2_name,L2_id,name,id
882,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[后街战术],6788
883,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[涂毒],6787
884,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[念气流转],6786
885,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[光之兵刃],6785
886,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[黑暗释放],6784
887,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[五气朝元],6783
888,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[破极兵刃],6782
889,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[战吼],6781
890,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[唤魔：狂暴],6780
891,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[人剑合一],6779
892,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[暴走],6778
893,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的四维宝珠（20.06魔盒）,7505
894,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的暗属性强化宝珠（20.06魔盒）,7504
895,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的光属性强化宝珠（20.06魔盒）,7503
896,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的冰属性强化宝珠（20.06魔盒）,7502
897,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的火属性强化宝珠（20.06魔盒）,7501
898,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,希泊的增幅券箱子（20.06魔盒）,7487
899,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的首饰宝珠自选箱子（20.06魔盒）,7500
900,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 钻石增幅券（20.06魔盒）,7499
901,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 翡翠增幅券（20.06魔盒）,7498
902,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 铂金增幅券（20.06魔盒）,7497
903,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[信仰之念],6777
904,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[肉食主义],6776
905,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[杀意波动],6775
906,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[思维风暴],6774
907,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[暗影蓄能],6773
908,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,白金徽章[残影之铠贾],6772
909,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽智力徽章,2397
910,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽攻击速度徽章,2400
911,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂物理暴击和力量双色徽章,2414
912,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂魔法暴击和智力双色徽章,2415
913,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽物理暴击率徽章,2408
914,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 黄金增幅券（20.06魔盒）,7496
915,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 钻石增幅券（20.06魔盒）,7495
916,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 翡翠增幅券（20.06魔盒）,7494
917,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 铂金增幅券（20.06魔盒）,7493
918,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 黄金增幅券（20.06魔盒）,7492
919,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 钻石增幅券（20.06魔盒）,7491
920,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 翡翠增幅券（20.06魔盒）,7490
921,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 铂金增幅券（20.06魔盒）,7489
922,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 黄金增幅券（20.06魔盒）,7488
923,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,新学期礼包消耗品箱子（20.04礼包）,7291
924,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,新学期礼包称号箱子（20.04礼包）,7287
925,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,新学期礼包光环变更券（20.04礼包）,7286
926,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,新学期礼包光环箱子（20.04礼包）,7285
927,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽魔法暴击和智力双色徽章,2413
928,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽施放速度徽章,2401
929,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽力量徽章,2396
930,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽物理暴击和力量双色徽章,2412
931,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂力量徽章,2398
932,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽移动速度徽章,2404
933,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽魔法暴击率徽章,2409
934,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂施放速度徽章,2403
935,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂智力徽章,2399
936,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,华丽命中率徽章,2405
937,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂命中率徽章,2407
938,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂移动速度徽章,2406
939,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂魔法暴击率徽章,2411
940,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,增幅券随机箱子（20.05魔盒）,7284
941,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 钻石增幅券（20.05魔盒）,7280
942,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 翡翠增幅券（20.05魔盒）,7279
943,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 铂金增幅券（20.05魔盒）,7278
944,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 黄金增幅券（20.05魔盒）,7277
945,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+12 白银增幅券（20.05魔盒）,7283
946,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 钻石增幅券（20.05魔盒）,7276
947,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 翡翠增幅券（20.05魔盒）,7275
948,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 铂金增幅券（20.05魔盒）,7274
949,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 黄金增幅券（20.05魔盒）,7273
950,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+11 白银增幅券（20.05魔盒）,7282
951,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 钻石增幅券（20.05魔盒）,7272
952,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 翡翠增幅券（20.05魔盒）,7271
953,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂物理暴击率徽章,2410
954,韩服独有,502a0843739247fbb201cfb1b65fb837,徽章,e48d83c9c83943cf923434d2853522e5,灿烂攻击速度徽章,2402
955,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 铂金增幅券（20.05魔盒）,7270
956,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 黄金增幅券（20.05魔盒）,7269
957,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,+10 白银增幅券（20.05魔盒）,7281
958,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,达芙妮徽章箱子（20.05魔盒）,7268
959,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,海贼礼包消耗品箱子（20.03礼包）,7242
960,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,海贼礼包光环箱子（20.03礼包）,7241
961,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,海贼礼包称号箱子（20.03礼包）,7236
962,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的辅助装备攻击力宝珠（20.04魔盒）,7235
963,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的魔法石属强宝珠（20.04魔盒）,7234
964,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的辅助装备四维宝珠（20.04魔盒）,7233
965,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的魔法石四维宝珠（20.04魔盒）,7232
966,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的耳环四维宝珠（20.04魔盒）,7231
967,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,魅惑律动伦巴,7780
968,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,魔法师[???]的护腿,7779
969,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,大祭司的星祈长裙,7778
970,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,驱散黑暗短裤,7777
971,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,赤地千里战靴,7802
972,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,首席执行官裁决长靴,7801
973,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,死亡阴影长靴,7800
974,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,次元漫步者长靴,7799
975,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,黑暗幽灵兽皮长靴,7002
976,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,鲜红血纹皮甲战靴,6977
977,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,使徒行者短靴,376
978,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,超强化鞋子,2587
979,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,卡勒特的神射手军靴,374
980,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,卡勒特的军权战靴,375
981,防具,73123b8f7e974bc0a41bb47bed566218,皮甲鞋,7933bd34cad94e47b534d92397309510,圣物:荣耀的地狱公爵的狼皮战靴,3645
982,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,命运的抉择,7849
983,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,奔流不息之伽蓝,7848
984,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,猛烈燃烧之炎,7847
985,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,矛盾的抉择,7846
986,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,黑暗幽灵矽钢肩甲,7015
987,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,鲜红血纹板甲护肩,6990
988,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,圣物:荣耀的地狱公爵的铂金肩甲,3658
989,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,突击队长的机械护肩,632
990,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,落日熔金肩甲,633
991,防具,73123b8f7e974bc0a41bb47bed566218,板甲头肩,6ebba1960a0141798b42f5a0b7e587ae,巨龙全金属肩甲,2600
992,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,千链锁灵腰带,7841
993,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,碎钢之牙,7840
994,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,亚巴顿 : 绝望地狱,7839
995,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,无我之轮回,7696
996,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,黑暗幽灵断刃腰带,7013
997,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,鲜红血纹重甲腰带,6988
998,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,熔岩虫的异形腰带,623
999,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,火山岩腰带,2598
1000,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,圣物:荣耀的地狱公爵的链金腰带,3654
1001,防具,73123b8f7e974bc0a41bb47bed566218,重甲腰带,0a9776dc0e71461e8603d6b8a70a4060,突击队长的机械护腰,622
1002,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,冲锋陷阵胸甲,7791
1003,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,首席执行官裁决夹克,7790
1004,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,死亡阴影夹克,7789
1005,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,交织烈日之风,7853
1006,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,守护的抉择,7852
1007,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,奔流不息之银河,7851
1008,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,蚕食新绿之息,7850
1009,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,黑暗幽灵矽钢胫甲,7016
1010,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,鲜红血纹板甲护腿,6991
1011,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,超合金铁腕护腿,2601
1012,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,煞血天劫腿甲,637
1013,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,临界玄铁腿甲,638
1014,防具,73123b8f7e974bc0a41bb47bed566218,板甲下装,9054575e13a04d43a3c627527fe8e238,圣物:荣耀的地狱公爵的铂金护腿,3657
1015,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,灿烂的特殊装备宝珠箱子（20.04魔盒）,7230
1016,韩服独有,502a0843739247fbb201cfb1b65fb837,期限道具,9d7bd4761e0245808fa97e148fedd743,白金徽章箱子（20.04魔盒）,7229
1017,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,黑暗幽灵蚕丝护腿,6996
1018,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,鲜红血纹布甲护腿,6971
1019,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,怒火攻心护腿,341
1020,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,圣物:荣耀的地狱公爵的丝绸长裤,3637
1021,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,热血枪魂长裤,340
1022,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,恶童的南瓜裤,2581
1023,防具,73123b8f7e974bc0a41bb47bed566218,布甲下装,97bdc63765b24934ba2212b26f76cb73,黑雾悬影长裤,342
1024,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,宁静苍翠之水,7856
1025,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,正义的抉择,7855
1026,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,奔流不息之狂风,7854
1027,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,黑暗幽灵矽钢腰带,7018
1028,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,鲜红血纹板甲腰带,6993
1029,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,库尔图洛的合金腰带,2603
1030,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,雷霆万钧护腿,7816
1031,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,炙炎 : 荔枝,7815
1032,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,肆虐狂风之意志,7814
1033,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,灵魂的呐喊,7813
1034,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,鲜红血纹轻甲护腿,6981
1035,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,无形之气韵,7694
1036,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,黑暗幽灵紫杉护腿,7006
1037,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,光剑洛克的绑腿,396
1038,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,牛头统帅的兽王骨甲,395
1039,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,圣物:荣耀的地狱公爵的陶瓷护腿,3647
1040,防具,73123b8f7e974bc0a41bb47bed566218,轻甲下装,8710659426e44153b107d899d8ceed7a,亚辛的月光甲板,2591
1041,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,引路者的黄昏披风,7788
1042,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,无念之仪服,7692
1043,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,轮回&middot;鲜红血纹皮甲胸铠,7372
1044,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,轮回&middot;黑暗幽灵兽皮胸甲,7377
1045,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,黑暗幽灵兽皮胸甲,6999
1046,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,鲜红血纹皮甲胸铠,6974
1047,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,白月沉息长袍,358
1048,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,贝拉的巡查队制服,356
1049,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,米斯特尔的杰作,2584
1050,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,圣物:荣耀的地狱公爵的狼皮胸甲,3641
1051,防具,73123b8f7e974bc0a41bb47bed566218,皮甲上衣,01763d13e9274b1aa8938f4117185b73,梦幻列车长的斗篷,357
1052,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,圣物:荣耀的地狱公爵的铂金腰带,3659
1053,防具,73123b8f7e974bc0a41bb47bed566218,板甲腰带,3f29b3f7213b4c37b53a7d60ed9dfe89,九域玄天腰带,648
1054,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,千链锁灵护腿,7834
1055,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,邪恶之角,7833
1056,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,亚蒙 : 谎言之力,7832
1057,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,疯狂之如影随形,7831
1058,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,黑暗幽灵断刃护腿,7011
1059,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,鲜红血纹重甲护腿,6986
1060,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,巨龙金鳞护腿,2596
1061,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,超级赛亚人变身铠甲,612
1062,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,圣物:荣耀的地狱公爵的链金护腿,3652
1063,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,激烈欢动踢踏,7784
1064,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,魔法师[???]的长靴,7783
1065,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,大祭司的星祈凉鞋,7782
1066,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,堕入地狱之脚,7781
1067,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,黑暗幽灵蚕丝长靴,6997
1068,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,鲜红血纹布甲战靴,6972
1069,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,盟约长靴,2582
1070,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,圣物:荣耀的地狱公爵的丝绸战靴,3640
1071,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,八足神骏,347
1072,防具,73123b8f7e974bc0a41bb47bed566218,布甲鞋,be76566a4f244dbea2d72baa3e026eb5,暴戾搜捕团的教义之靴,346
1073,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,突击队长的机械腿甲,611
1074,防具,73123b8f7e974bc0a41bb47bed566218,重甲下装,b9b72c127aa2428289d4822b8ead6b92,巨斧克洛的钛银腿甲,613
