x,首饰-戒指-蓬勃生命的落幕,首饰-戒指-命运的捉弄,首饰-戒指-次元穿越者之印,首饰-戒指-支配黑暗之环,首饰-戒指-祝福之风 - 西尔芙,首饰-戒指-红兔之祝福,首饰-戒指-寂静无言之露珠,首饰-戒指-盖柏 : 完美的均衡,首饰-戒指-无念剑环,首饰-戒指-先贤的馈赠戒指,首饰-戒指-骸麒之戒,首饰-戒指-维度粉碎戒指,首饰-戒指-污浊之魂戒指 - 毒,首饰-戒指-污浊之魂戒指 - 血,首饰-戒指-释灵渊,首饰-戒指-伪装者的迷惑之戒,首饰-戒指-武之禅 - 静心,首饰-戒指-王权之卫 - 火,首饰-戒指-污浊之魂戒指 - 电,首饰-戒指-龙战玄黄 - 血战之灵,首饰-戒指-魔晶进化 - 智者之心,首饰-戒指-污浊之魂戒指 - 乱,首饰-手镯-狂乱之坚如磐石,首饰-手镯-支配战场的呐喊,首饰-手镯-执着的探求,首饰-手镯-火魔之焰 - 沙罗曼达,首饰-手镯-白象之庇护,首饰-手镯-拥抱晨曦之温暖,首饰-手镯-莱多 : 变幻的规律,首饰-手镯-无言怒火,首饰-手镯-先贤的馈赠手镯,首饰-手镯-噙毒手套,首饰-手镯-天衍万物,首饰-称号-精灵的思乡夜曲,首饰-称号-纵横次元,首饰-称号-时空游侠,首饰-称号-时空旅人,首饰-称号-希望之启示,首饰-称号-信念之启示,首饰-项链-激狂之怒,首饰-项链-悲痛者项链,首饰-项链-引路者的四季项链,首饰-项链-堕落世界树之生命,首饰-项链-冷焰之冰 - 温蒂妮,首饰-项链-四叶草之初心,首饰-项链-驱散月光之黎明,首饰-项链-肯那兹 : 精神燎原之火,首饰-项链-无形青岩,首饰-项链-先贤的馈赠项链,首饰-项链-先知者的预言,首饰-项链-百变千蛛,首饰-戒指-鸣风之舞指环,首饰-戒指-污浊之魂戒指 - 暗,首饰-戒指-王权之卫 - 风,首饰-戒指-里昂的意念之戒,首饰-戒指-黑暮瞳,首饰-戒指-忆古昔 - 平乱诀,首饰-戒指-杰诺的支配之戒,首饰-戒指-双生之环戒指,首饰-戒指-芝诺的毁灭之戒,首饰-戒指-圣物:荣耀的阴影之迹戒指,首饰-手镯-维度冲击臂环,首饰-手镯-贝奇的玩具手镯,首饰-手镯-牛头械王的超能手环,首饰-手镯-咕噜的指南针手环,首饰-手镯-王权之卫 - 守护,首饰-手镯-剥筋蚀骨手镯,首饰-手镯-龙战玄黄 - 激战之魂,首饰-手镯-极光之舞手镯,首饰-手镯-武之禅 - 灼炎,首饰-手镯-牛头统帅的权威手环,首饰-手镯-万兽之瞳,首饰-手镯-冰封雪殒手镯,首饰-称号-永恒战吼,首饰-称号-永恒判罪,首饰-称号-永恒追猎,首饰-称号-使徒降临,首饰-称号-权御九界,首饰-称号-无畏牺牲者,首饰-称号-无畏死亡者,首饰-称号-无畏战争者,首饰-称号-无畏战斗者,首饰-称号-超越极限者,首饰-称号-与艾丽西亚相逢,首饰-称号-与贝奇邂逅,首饰-称号-雷姆的真心,首饰-项链-天御万物,首饰-项链-杀戮之决,首饰-项链-逝魔之痕,首饰-项链-维度定位项链,首饰-项链-公爵尤里斯的野心,首饰-项链-寒蝉鸣泣之石,首饰-项链-黑月之潮,首饰-项链-天火之祀,首饰-项链-哈尼克的骨甲链,首饰-项链-不动如山,首饰-项链-黄金翡翠项链,首饰-项链-恋人永隔之凄清项链,首饰-项链-落炎之舞项坠,首饰-项链-成王之志,首饰-戒指-波罗丁的迷离之戒,首饰-戒指-黑雾之牙,首饰-戒指-污浊之魂戒指 - 石,首饰-戒指-污浊之魂戒指 - 咒,首饰-戒指-咕噜珍藏的机械手环,首饰-戒指-梦幻列车长的幽灵戒指,首饰-戒指-瘟疫蔓延之戒,首饰-戒指-污浊之魂戒指 - 缚,首饰-戒指-污浊之魂戒指 - 冰,首饰-戒指-污浊之魂戒指 - 缓,首饰-戒指-尤里斯的次元之戒,首饰-手镯-魔灵瞳 - 仇魂之刃,首饰-手镯-纪元之石手镯,首饰-手镯-混沌之影,首饰-手镯-巫咒之灵,首饰-手镯-魔晶进化 - 残忍之嗜,首饰-手镯-毒雾云绕手镯,首饰-手镯-戮蛊的自愈手环,首饰-手镯-圣物:荣耀的阴影之迹手镯,首饰-手镯-永恒之守护手镯,首饰-手镯-咕噜的多功能手环,首饰-手镯-黑雾迷云手环,首饰-手镯-光电之子,首饰-称号-拉姆的鼓舞,首饰-称号-碧翠丝的信任,首饰-称号-爱蜜莉雅的慰藉,首饰-称号-海洋霸主,首饰-称号-百发百中,首饰-称号-继承者,首饰-称号-哥特迷情（魔翼）,首饰-称号-盛晴狂欢泼水大王,首饰-称号-神之试炼的奖赏,首饰-称号-热浪舞者,首饰-项链-四方神印,首饰-项链-逝冰之舞项坠,首饰-项链-武之禅 - 制怒,首饰-项链-龙战玄黄 - 怒战之心,首饰-项链-暴戾祭祀项链,首饰-项链-凯恩的骷髅吊坠,首饰-项链-暴戾搜捕团的信仰之力,首饰-项链-魔力逆流项链,首饰-项链-魔灵瞳 - 生死之契,首饰-项链-魔灵祭祀项坠,首饰-项链-魔咒之骸,首饰-戒指-污浊之魂戒指 - 晕,首饰-戒指-噩梦惊魂指环,首饰-戒指-兰诺的意志之戒,首饰-手镯-王权之卫 - 光,首饰-手镯-忆古昔 - 龙翔击,首饰-称号-盛晴狂欢水球大王,首饰-称号-秘境迷踪,首饰-称号-海滨的呼唤,首饰-称号-宅邸迷云,首饰-称号-哥特绮梦（魔翼）,首饰-称号-权贵者,首饰-称号-哥特绮梦（圣羽）,首饰-称号-圆桌骑士,首饰-称号-深海的呼唤,首饰-称号-街头舞者,首饰-项链-魔晶进化 - 智慧之泉,首饰-项链-王权之卫 - 冰,首饰-项链-凶咒之祸,首饰-项链-警卫队长的金玉项链,首饰-项链-无上之威严,首饰-项链-阿波菲斯的魔刃指环,首饰-称号-朝圣者,首饰-称号-圣殿之巅,首饰-称号-密林舞者,首饰-称号-竞技舞者,首饰-称号-瑞灵天狩 - 威,首饰-称号-哥特迷情（圣羽）,首饰-称号-骑士王的荣耀,首饰-称号-兽人守护神,首饰-称号-瑞灵天狩 - 慧,首饰-称号-塔楼迷踪,首饰-称号-龙之挑战,首饰-称号-三英雄［侠］,首饰-称号-荣耀贵族,首饰-称号-盛晴狂欢水枪大王,首饰-戒指-魔灵瞳 - 杀呐之音,首饰-戒指-污浊之魂戒指 - 火,首饰-手镯-时间指引之针,首饰-称号-隐忍之启示,首饰-称号-勇气之启示,首饰-项链-全能霸域,首饰-戒指-耀武锋芒指环,首饰-戒指-盗墓王的弥留之戒,首饰-手镯-巨灵布鲁的咒蕴手镯,首饰-戒指-灼灼其华之戒,首饰-称号-最快枪手,首饰-项链-忆古昔 - 青草绿,首饰-项链-圣物:荣耀的阴影之迹胸针,首饰-称号-沙滩的呼唤,首饰-称号-街道迷影,首饰-称号-骑士之誓[暗],首饰-称号-骑士之誓[光],首饰-称号-骑士之誓[冰],首饰-称号-骑士之誓[火],首饰-称号-三英雄[义]
20.06.27,,,,,,,,,,4262184.0,2229999.0,6075209.0,3120493.0,2982864.0,4008925.0,4891323.0,7201042.0,5276718.0,3158764.0,3042340.0,3243209.0,3032715.0,,,,,,,,,4185201.0,5363572.0,5718765.0,,,,,,,,,,,,,,,,4747642.0,5390246.0,6356295.0,3128642.0,3232469.0,3268888.0,4495516.0,3699351.0,3194890.0,3332421.0,3611975.0,4641871.0,,6263467.0,3775691.0,3473607.0,3125321.0,4130123.0,5212695.0,3562383.0,3069950.0,8219136.0,4144499.0,5530042.0,4134743.0,,,,5903737.0,269702716.0,14253826.0,16795802.0,14237158.0,14517864.0,2700035.0,5813827.0,5482098.0,28565801.0,16949999.0,5542962.0,6279778.0,6188271.0,4786419.0,4737666.0,3792469.0,6866904.0,4583564.0,4062560.0,,4317999.0,5514445.0,4647912.0,4476107.0,5972352.0,3079752.0,3158642.0,4924197.0,4012481.0,3988234.0,3102220.0,3088520.0,3059012.0,3328480.0,5857856.0,,3893012.0,3414444.0,3151296.0,3226655.0,4781233.0,,3210295.0,3139469.0,4276081.0,4773693.0,28438523.0,34382715.0,36148511.0,3507629.0,4821639.0,53008296.0,136443778.0,3282256.0,2603022.0,4002441.0,4839629.0,4491123.0,10322370.0,5032424.0,3938015.0,4874810.0,4551142.0,4027069.0,6621857.0,3898125.0,4092809.0,3070740.0,4085185.0,3915061.0,3260369.0,3638121.0,5143434.0,4404579.0,4614176.0,5746809.0,190594682.0,80983911.0,180734222.0,4046066.0,3626790.0,8749621.0,3672716.0,5311234.0,4475679.0,4131028.0,4248260.0,4914509.0,4299273.0,12934745.0,3237036.0,3390930.0,12559028.0,205348148.0,10204321.0,5196915.0,14289579.0,5427654.0,9154012.0,7372459.0,96837407.0,2985668.0,3038124.0,3128641.0,,,,5561864.0,3341543.0,3982367.0,4162592.0,3100764.0,5339248.0,3826336.0,,3880978.0,7070593.0,,,,,13302704.0
20.06.28,,,,,,,,,,4241046.0,2168875.0,6043827.0,3120493.0,3035210.0,4008925.0,5123680.0,7201042.0,5276718.0,3158764.0,3079006.0,3306172.0,3032715.0,,,,,,,,,4283580.0,6796789.0,5974691.0,,,,,,,,,,,,,,,,4749987.0,5490247.0,6386432.0,3161975.0,3232469.0,3279999.0,4545394.0,3699351.0,3194890.0,3332424.0,3788889.0,4691871.0,,6140616.0,3742358.0,3473607.0,3125321.0,4130123.0,5289406.0,3562383.0,3069950.0,8219136.0,4144499.0,5530042.0,4278515.0,,,,6019031.0,269702716.0,14219666.0,16895926.0,14856172.0,14783370.0,2704850.0,5812716.0,5576049.0,28789136.0,16606664.0,5562716.0,6243111.0,6085432.0,4786419.0,4780876.0,3837160.0,6866904.0,4662453.0,4062560.0,,4317999.0,5514445.0,4718406.0,4476107.0,5972352.0,3079752.0,3158642.0,4924197.0,4012481.0,3988234.0,3102220.0,3088520.0,3059012.0,3328480.0,5857856.0,,4050123.0,3420370.0,3151296.0,3250976.0,4781233.0,,3205851.0,3128358.0,4276081.0,4773693.0,32863086.0,34251259.0,32764432.0,3400555.0,5353738.0,51333333.0,136443778.0,3343984.0,2617864.0,3891330.0,4836790.0,4491123.0,10322370.0,5032424.0,3938015.0,4874810.0,4551142.0,4129596.0,6621857.0,3940719.0,4092809.0,3078037.0,4096086.0,3933950.0,3260369.0,3638121.0,5170745.0,4492098.0,4734030.0,6037797.0,190594682.0,80983911.0,180734222.0,4046066.0,3626790.0,9948139.0,3672716.0,5311234.0,4500259.0,4158188.0,4248260.0,4816978.0,4299273.0,13134745.0,3237036.0,3390930.0,12559028.0,205348148.0,8083456.0,5253775.0,14289579.0,5427654.0,7765284.0,7552089.0,96948518.0,2985668.0,3033680.0,3176419.0,,,,5518714.0,3341543.0,3992209.0,4162592.0,3101764.0,4972839.0,3826336.0,,3880978.0,6916272.0,,,,,13265666.0
20.06.29,,,,,,,,,,4264591.0,2159749.0,5891592.0,3120493.0,3104099.0,4045959.0,5376504.0,7201042.0,5276718.0,3158764.0,3079006.0,3350617.0,3032715.0,,,,,,,,,4224612.0,6949961.0,6314715.0,,,,,,,,,,,,,,,,4772963.0,5381972.0,6446776.0,3216296.0,3232469.0,3268777.0,4550332.0,4056406.0,3194890.0,3361436.0,3723333.0,4713970.0,,6101873.0,3692221.0,3545448.0,3213074.0,4131111.0,5289406.0,3562383.0,3069950.0,8219136.0,4151904.0,5640663.0,4472189.0,,,,6499284.0,269702716.0,13993927.0,14246900.0,13888641.0,13451530.0,2846572.0,5782716.0,5422839.0,26591605.0,15847530.0,5641358.0,6250000.0,5965925.0,4786419.0,4806913.0,3837160.0,6909250.0,4673553.0,4084783.0,,4317999.0,5514445.0,4718406.0,4535510.0,6015874.0,3130370.0,3214197.0,4928518.0,4032509.0,3991839.0,3102220.0,3132126.0,3059012.0,3510078.0,5857856.0,,4050123.0,3420370.0,3151296.0,3277890.0,4781233.0,,3250419.0,3133329.0,4276081.0,4773693.0,28258148.0,33623456.0,31492827.0,3435369.0,4209907.0,51333333.0,136443778.0,3294602.0,2775925.0,3670848.0,4889012.0,4529383.0,10322370.0,5032424.0,3938015.0,4874810.0,4545586.0,4129596.0,6621857.0,3940719.0,4092809.0,3070740.0,4141765.0,3932247.0,3260369.0,3638121.0,5522816.0,4797777.0,4931314.0,6497673.0,190594682.0,80983911.0,180734222.0,4046066.0,3776296.0,9642460.0,3696049.0,5347185.0,4537296.0,4216790.0,4435564.0,4816978.0,4299273.0,13556790.0,3219752.0,3041548.0,12559028.0,205348148.0,8528616.0,5831962.0,14289579.0,5552963.0,7587530.0,7613200.0,97837407.0,2994557.0,3038124.0,3176419.0,,,,5435381.0,3388457.0,4123879.0,4162592.0,3101764.0,4459382.0,3826336.0,,3995175.0,7621752.0,,,,,11522468.0
20.06.30,,,,,,,,,,4272839.0,2130973.0,5794558.0,3120493.0,3104099.0,4045959.0,5376504.0,7207709.0,5276718.0,3158764.0,3079006.0,3350617.0,3032715.0,,,,,,,,,4185853.0,6975320.0,6336191.0,,,,,,,,,,,,,,,,4770678.0,5221234.0,6414419.0,3205308.0,3232469.0,3268777.0,4550332.0,4201224.0,3194890.0,3455757.0,3796173.0,4754861.0,,6048036.0,3727148.0,3546323.0,3243939.0,4128888.0,5367295.0,3562383.0,3085617.0,8219136.0,4260837.0,5777797.0,4764038.0,,,,6458051.0,269702716.0,13941111.0,14103086.0,13658961.0,12817422.0,2826159.0,5707888.0,5489284.0,25077407.0,15421480.0,5770864.0,6489505.0,5955778.0,4786419.0,4845185.0,3915493.0,6909250.0,4673553.0,4222550.0,,4317999.0,5514445.0,4718406.0,4535510.0,6101638.0,3130370.0,3214197.0,4928518.0,4137385.0,3994407.0,3102220.0,3164101.0,3059012.0,3510078.0,4398597.0,,4050123.0,3420370.0,3151296.0,3276779.0,4781233.0,,3249308.0,3351916.0,4262748.0,4795915.0,24742370.0,34200504.0,30764431.0,3607346.0,4298615.0,51000000.0,136443778.0,3495694.0,2758296.0,3668256.0,4839135.0,4516962.0,10322370.0,5032424.0,3938015.0,4909636.0,4545586.0,4332884.0,6577536.0,3940719.0,4092809.0,3072064.0,4141765.0,3935950.0,3271480.0,3523307.0,5522816.0,5030679.0,4906622.0,5884402.0,190594682.0,80983911.0,180734222.0,4046066.0,3865555.0,9719127.0,3673827.0,5340864.0,4537296.0,4263691.0,4601342.0,4943015.0,4299273.0,13028024.0,3272838.0,3041548.0,11866436.0,205348148.0,9699147.0,6098147.0,14289579.0,5263240.0,7806913.0,8340237.0,95505308.0,2994557.0,3038124.0,3176419.0,,,,5377974.0,3388457.0,4209435.0,4194526.0,3101764.0,4632099.0,3683126.0,,3995175.0,7218974.0,,,,,11673086.0
20.07.01,,,,,,,,,,4257419.0,2152481.0,5790837.0,3120493.0,3137432.0,4098183.0,5376504.0,7207709.0,5293384.0,3169875.0,3155462.0,3350617.0,3075384.0,,,,,,,,,4134858.0,7180339.0,6618266.0,,,,,,,,,,,,,,,,4759628.0,5351234.0,6383789.0,3205308.0,3232469.0,3268777.0,4590579.0,4201224.0,3199334.0,3455756.0,3846642.0,4934375.0,,5988888.0,3745161.0,3753879.0,3232717.0,4129876.0,5362974.0,3562383.0,3083148.0,8219136.0,4260837.0,5837655.0,4909427.0,,,,6490603.0,269702716.0,13892505.0,13999744.0,13315568.0,12380407.0,2807025.0,5736160.0,5559629.0,27519753.0,15098765.0,5806651.0,7208283.0,5935925.0,4786419.0,4874012.0,3903580.0,6952583.0,4674927.0,4278105.0,,4317999.0,5514445.0,4741825.0,4277284.0,6249381.0,3130370.0,3214197.0,4928518.0,4137385.0,3993172.0,3102220.0,3164101.0,3059012.0,3486251.0,4409708.0,,4050123.0,3420370.0,3151296.0,3300112.0,4781233.0,,3261160.0,3351916.0,4262748.0,4795915.0,23228395.0,31367171.0,31507641.0,3600024.0,4093086.0,51000000.0,136443778.0,3438903.0,2746394.0,3670841.0,4855246.0,4516962.0,10322370.0,5032424.0,3938015.0,4909636.0,4545586.0,4331773.0,6577536.0,3940719.0,4110093.0,3062187.0,4141765.0,3928518.0,3271480.0,3534418.0,5522816.0,4971235.0,4938780.0,6510760.0,190594682.0,80983911.0,180734222.0,4046066.0,3865543.0,9979003.0,3673827.0,5339407.0,4537296.0,4432222.0,4601342.0,4947447.0,4299273.0,13764444.0,3214814.0,3041548.0,12397300.0,205348148.0,10070762.0,6055701.0,14289579.0,5547407.0,8066542.0,8456904.0,95391728.0,3027890.0,3038124.0,3176419.0,,,,5566394.0,3387222.0,4209435.0,4194526.0,3101764.0,4471605.0,3694237.0,,3995175.0,7369529.0,,,,,11254320.0
20.07.02,,,,,,,,,,4288604.0,2178296.0,5814532.0,3120493.0,3137432.0,4098183.0,5366381.0,7207709.0,5324495.0,3169875.0,3266043.0,3350617.0,3091974.0,,,,,,,,,4269665.0,7204690.0,6852592.0,,,,,,,,,,,,,,,,4770234.0,5562623.0,6669383.0,3205308.0,3275802.0,3268777.0,4496753.0,4314680.0,3199334.0,3433534.0,3796703.0,4934375.0,,5911481.0,3600679.0,3902854.0,3232717.0,4128888.0,5362974.0,3562383.0,3083148.0,8219136.0,4260837.0,5865677.0,4932030.0,,,,6848812.0,269702716.0,14165085.0,14549185.0,13390621.0,12431233.0,2769582.0,5834563.0,5487913.0,27522222.0,14830864.0,5752616.0,7399012.0,5954174.0,4775555.0,5037159.0,3903580.0,6928026.0,4839927.0,4278105.0,,4317999.0,5514445.0,4731949.0,4277284.0,6448604.0,3130370.0,3214197.0,4928518.0,4137385.0,3993172.0,3102220.0,3164101.0,3059012.0,3487238.0,4409708.0,,4061134.0,3533950.0,3151296.0,3301001.0,4767678.0,,3261530.0,3351916.0,4362339.0,4795707.0,25175289.0,32112973.0,30359493.0,3662098.0,4926271.0,50381852.0,136443778.0,3504971.0,2742306.0,3668256.0,4843999.0,4516962.0,10322370.0,5107979.0,3928148.0,4976312.0,4545586.0,4443715.0,6588647.0,3940719.0,4174291.0,3183624.0,4141765.0,3928518.0,3267776.0,3545529.0,5522816.0,5001310.0,4968351.0,7491111.0,190594682.0,80983911.0,180734222.0,4046066.0,3835802.0,10607398.0,3673827.0,5328518.0,4537296.0,4444567.0,4600010.0,4927447.0,4299273.0,13895308.0,3195061.0,3042548.0,12446930.0,205348148.0,10879282.0,6311010.0,14289579.0,5547407.0,8063589.0,8561842.0,95391852.0,3064453.0,3038124.0,3176419.0,,,,5602172.0,3375345.0,4209435.0,4194526.0,3101764.0,4953086.0,3694237.0,,4128756.0,7593974.0,,,,,12935081.0
20.07.03,,,,,,,,,,4323434.0,2225482.0,5921965.0,3120493.0,3137432.0,4098183.0,5392554.0,7207709.0,5325605.0,3169875.0,3266043.0,3350617.0,3091974.0,,,,,,,,,4234443.0,7267974.0,6919753.0,,,,,,,,,,,,,,,,5224895.0,5490369.0,6384185.0,3205308.0,3275802.0,3268777.0,4493049.0,4325680.0,3199334.0,3443411.0,3763925.0,4934375.0,,5963086.0,3566506.0,4118041.0,3232717.0,4182592.0,5362974.0,3562383.0,3083148.0,8219136.0,4260837.0,6025703.0,5040129.0,,,,6985751.0,269702716.0,14490739.0,14677568.0,13397444.0,12583740.0,2829775.0,5993086.0,5512716.0,28340000.0,14651604.0,5776542.0,7063703.0,6095297.0,4775555.0,5278588.0,3924469.0,6928026.0,4878630.0,4278105.0,,4331456.0,5514445.0,4731949.0,4277234.0,6724680.0,3130370.0,3196296.0,5017118.0,4137385.0,4013339.0,3102220.0,3164101.0,3029998.0,3481065.0,4443041.0,,4061134.0,3533950.0,3151296.0,3301001.0,4827666.0,,3399074.0,3351916.0,4362352.0,4783471.0,26614074.0,33670870.0,29821839.0,3723888.0,5388695.0,49541111.0,136443778.0,3597654.0,2727529.0,3668256.0,4795740.0,4516962.0,10322370.0,5107979.0,3933704.0,4976312.0,4604716.0,4619342.0,6574593.0,3989595.0,4174291.0,3183624.0,4141765.0,3928518.0,3302345.0,3609631.0,5522816.0,5255925.0,4968351.0,8077035.0,190594682.0,80983911.0,180734222.0,4046066.0,3803703.0,10707407.0,3762716.0,5328518.0,4537296.0,4409506.0,4600010.0,4893361.0,4299273.0,14868148.0,3216048.0,3040326.0,12446930.0,205348148.0,11935160.0,6479665.0,14289579.0,5417778.0,9224154.0,8561842.0,96954690.0,3064453.0,3038124.0,3176419.0,,,,5491975.0,3369296.0,4209435.0,4194526.0,3101764.0,4699567.0,3776459.0,,4150788.0,7899529.0,,,,,12839180.0
20.07.04,,,,,,,,,,4568283.0,2226152.0,6220000.0,3110492.0,3137432.0,4098183.0,5391220.0,7207709.0,5330650.0,3203196.0,3268266.0,3350617.0,3091974.0,,,,,,,,,4300356.0,6712110.0,7503456.0,,,,,,,,,,,,,,,,5217325.0,5674444.0,6542456.0,3212099.0,3272469.0,3268777.0,4502802.0,4325680.0,3210446.0,3443410.0,3763913.0,5084364.0,,6172565.0,3567484.0,4283731.0,3232717.0,4145432.0,5362974.0,3562383.0,3083148.0,8219136.0,4300272.0,6025703.0,5228346.0,,,,7081764.0,269702716.0,14699134.0,14751219.0,13385740.0,12572308.0,2891740.0,5828641.0,5836296.0,29289753.0,14925925.0,5781233.0,7187157.0,6254111.0,4777777.0,5567178.0,3924469.0,6928026.0,5221964.0,4264783.0,,4331456.0,5662211.0,4735283.0,4247471.0,6724680.0,3130370.0,3213086.0,4944043.0,4137385.0,4121439.0,3159504.0,3153829.0,3077044.0,3481065.0,3641629.0,,4061134.0,3533950.0,3164481.0,3300112.0,4988596.0,,3383025.0,3351916.0,4362352.0,4795707.0,28041851.0,35663343.0,29266284.0,3719524.0,5940469.0,49541111.0,136443778.0,3597654.0,2714936.0,3668256.0,4783382.0,4516962.0,10322370.0,5107979.0,3933704.0,4994831.0,4748489.0,4627367.0,6322721.0,3987250.0,4170093.0,3183624.0,4141765.0,3929852.0,3302344.0,3762754.0,5530113.0,5287530.0,4968351.0,7815981.0,190594682.0,80983911.0,180734222.0,4046066.0,3828395.0,10580246.0,3762716.0,5322345.0,4578037.0,4410987.0,4600010.0,4979769.0,4299273.0,17102592.0,3214814.0,3041313.0,12446930.0,205348148.0,11894308.0,6436073.0,14289579.0,5417778.0,9683099.0,8561842.0,96337407.0,3064453.0,3049236.0,3176419.0,,,,5916790.0,3369296.0,4209435.0,4238971.0,3101764.0,4493549.0,3774237.0,,4206107.0,8080056.0,,,,,12845847.0
20.07.05,,,,,,,,,,4820728.0,2210111.0,6115666.0,3110493.0,3137432.0,4098183.0,5391220.0,7207709.0,5335852.0,3203196.0,3268266.0,3350617.0,3091974.0,,,,,,,,,4329738.0,6931234.0,7476044.0,,,,,,,,,,,,,,,,5340493.0,5883580.0,6584185.0,3212099.0,3283580.0,3246665.0,4514321.0,4314568.0,3210446.0,3450954.0,3549098.0,5334579.0,,6301762.0,3722840.0,4381439.0,3187038.0,4144197.0,5429011.0,3562383.0,3083148.0,8219136.0,4300272.0,5941753.0,5207358.0,,,,11902312.0,269702716.0,22276222.0,22019752.0,21653085.0,20022469.0,2830170.0,5837024.0,5776950.0,34949433.0,15249382.0,6009748.0,6922715.0,6295592.0,4808555.0,5582345.0,3924469.0,6931750.0,5438630.0,4299351.0,,4331456.0,5690976.0,4736887.0,4240360.0,6735791.0,3130370.0,3207407.0,4897228.0,4229405.0,4121439.0,3159504.0,3106237.0,3035069.0,3481065.0,3644098.0,,4068542.0,3521827.0,3164481.0,3300112.0,5241480.0,,3359568.0,3365702.0,4362352.0,4795707.0,32408024.0,36887466.0,30673691.0,3705357.0,6669481.0,49541111.0,136443778.0,3597654.0,2668147.0,3668256.0,4839185.0,4618197.0,10322370.0,5132424.0,3958148.0,4951621.0,4962038.0,4635021.0,6322721.0,3988357.0,4162562.0,3183624.0,4141765.0,3918740.0,3302345.0,3926314.0,5530113.0,4884086.0,4857240.0,7975956.0,190594682.0,80983911.0,180734222.0,4046066.0,3830864.0,10522432.0,3762716.0,5322345.0,4478037.0,4412863.0,4634701.0,4979769.0,4299273.0,18979136.0,3214814.0,3184523.0,12446930.0,205348148.0,12691605.0,6617159.0,14289579.0,5417778.0,10174870.0,8561842.0,96193210.0,3064453.0,3049236.0,3164073.0,,,,5835670.0,3367074.0,4209435.0,4238971.0,3101764.0,5278818.0,3774237.0,,4206107.0,8122833.0,,,,,14142883.0
20.07.06,,,,,,,,,,5019876.0,2200617.0,6357417.0,3110616.0,3137432.0,4098183.0,5357393.0,7207709.0,5335852.0,3203208.0,3268266.0,3350617.0,3091974.0,,,,,,,,,4501851.0,7040740.0,7591727.0,,,,,,,,,,,,,,,,5323456.0,6504443.0,6360729.0,3184321.0,3283580.0,3295678.0,4519469.0,4314568.0,3210446.0,3426263.0,3566382.0,5367790.0,,6258304.0,3801495.0,4523349.0,3187038.0,4169012.0,5462344.0,3562383.0,3060925.0,8219136.0,4352146.0,5571382.0,5207358.0,,,,12419382.0,269702716.0,22976542.0,22693210.0,23805744.0,22615554.0,2774465.0,6774567.0,5945963.0,34443148.0,14962962.0,6056912.0,7088391.0,6246789.0,4794938.0,5523827.0,3935580.0,6931750.0,5438630.0,4207992.0,,4410121.0,5690976.0,4859112.0,4236410.0,6922716.0,3130370.0,3207407.0,4916600.0,4202183.0,4028846.0,3159504.0,3106237.0,3070872.0,3481065.0,3652738.0,,4068542.0,3511580.0,3164481.0,3300112.0,5241481.0,,3359568.0,3348270.0,4297575.0,4767558.0,34446173.0,37126306.0,32229247.0,3805321.0,6523802.0,49541111.0,136443778.0,3597654.0,2635430.0,3668256.0,4845666.0,4618197.0,10322370.0,5132424.0,3944815.0,4997547.0,5057717.0,4494088.0,6424511.0,3973554.0,4152439.0,3183624.0,4134506.0,3928864.0,3277567.0,3926316.0,5530113.0,4795949.0,4857240.0,8243018.0,190594682.0,80983911.0,180734222.0,4046066.0,3964197.0,9983913.0,3762716.0,5335185.0,4472592.0,4474618.0,4634701.0,4979769.0,4299273.0,18062469.0,3214814.0,3212203.0,12446930.0,205348148.0,11652098.0,6705888.0,14289579.0,5417778.0,10377605.0,8561842.0,96416543.0,3064453.0,3049236.0,3167653.0,,,,5993086.0,3367074.0,4209435.0,4192839.0,3101764.0,5444850.0,3774237.0,,4203885.0,7576566.0,,,,,14053994.0
