x,防具-皮甲腰带-浴血奋战腰带,防具-皮甲腰带-死亡阴影腰带,防具-皮甲腰带-黑暗幽灵皮腰带,防具-皮甲腰带-鲜红血纹皮甲腰带,防具-皮甲腰带-佧修派的隐遁者,防具-皮甲腰带-圣物:荣耀的地狱公爵的狼皮腰带,防具-皮甲腰带-卡勒特的战魂腰带,防具-板甲鞋-无言之罪恶,防具-板甲鞋-黑暗幽灵矽钢长靴,防具-板甲鞋-鲜红血纹板甲战靴,防具-板甲鞋-圣物:荣耀的地狱公爵的铂金战靴,防具-板甲鞋-牛头械王的超能战靴,防具-板甲鞋-浊影之息 - 狂疾之靴,防具-板甲鞋-兰帕德钛金战靴,防具-板甲鞋-九域玄天战靴,防具-轻甲腰带-风起云涌腰带,防具-轻甲腰带-炙炎 : 山竹,防具-轻甲腰带-守护战士之苦难,防具-轻甲腰带-黑暗幽灵紫杉腰带,防具-轻甲腰带-鲜红血纹轻甲腰带,防具-轻甲腰带-警卫队长的死亡腰带,防具-轻甲腰带-极拳腰带,防具-轻甲腰带-圣物:荣耀的地狱公爵的陶瓷腰带,防具-轻甲腰带-雷电耀世腰带,防具-重甲头肩-千链锁灵肩甲,防具-重甲头肩-魔龙之心,防具-重甲头肩-贝利亚尔 : 毁灭之种,防具-重甲头肩-黑暗幽灵断刃肩甲,防具-重甲头肩-鲜红血纹重甲护肩,防具-重甲头肩-圣物:荣耀的地狱公爵的链金护肩,防具-重甲头肩-卡勒特的破阵肩甲,防具-重甲头肩-异世魂铃肩甲,防具-重甲鞋-千链锁灵战靴,防具-重甲鞋-自然之核,防具-重甲鞋-巴尔 : 堕落之魂,防具-重甲鞋-崩溃世界的忧伤,防具-重甲鞋-鲜红血纹重甲战靴,防具-重甲鞋-防御风暴短靴,防具-重甲鞋-凯恩的猛袭长靴,防具-重甲鞋-圣物:荣耀的地狱公爵的链金战靴,防具-重甲鞋-机械战靴,防具-布甲下装-魅惑律动伦巴,防具-布甲下装-大祭司的星祈长裙,防具-布甲下装-驱散黑暗短裤,防具-皮甲鞋-赤地千里战靴,防具-皮甲鞋-死亡阴影长靴,防具-皮甲鞋-次元漫步者长靴,防具-皮甲鞋-黑暗幽灵兽皮长靴,防具-皮甲鞋-鲜红血纹皮甲战靴,防具-皮甲鞋-使徒行者短靴,防具-皮甲鞋-卡勒特的神射手军靴,防具-皮甲鞋-卡勒特的军权战靴,防具-皮甲鞋-圣物:荣耀的地狱公爵的狼皮战靴,防具-板甲头肩-命运的抉择,防具-板甲头肩-奔流不息之伽蓝,防具-板甲头肩-猛烈燃烧之炎,防具-板甲头肩-矛盾的抉择,防具-板甲头肩-黑暗幽灵矽钢肩甲,防具-板甲头肩-鲜红血纹板甲护肩,防具-板甲头肩-圣物:荣耀的地狱公爵的铂金肩甲,防具-板甲头肩-突击队长的机械护肩,防具-板甲头肩-落日熔金肩甲,防具-板甲头肩-巨龙全金属肩甲,防具-重甲腰带-千链锁灵腰带,防具-重甲腰带-碎钢之牙,防具-重甲腰带-亚巴顿 : 绝望地狱,防具-重甲腰带-无我之轮回,防具-重甲腰带-黑暗幽灵断刃腰带,防具-重甲腰带-鲜红血纹重甲腰带,防具-重甲腰带-熔岩虫的异形腰带,防具-重甲腰带-火山岩腰带,防具-重甲腰带-圣物:荣耀的地狱公爵的链金腰带,防具-皮甲上衣-冲锋陷阵胸甲,防具-皮甲上衣-首席执行官裁决夹克,防具-皮甲上衣-死亡阴影夹克,防具-板甲下装-交织烈日之风,防具-板甲下装-守护的抉择,防具-板甲下装-奔流不息之银河,防具-板甲下装-蚕食新绿之息,防具-板甲下装-黑暗幽灵矽钢胫甲,防具-板甲下装-鲜红血纹板甲护腿,防具-板甲下装-超合金铁腕护腿,防具-板甲下装-煞血天劫腿甲,防具-板甲下装-临界玄铁腿甲,防具-板甲下装-圣物:荣耀的地狱公爵的铂金护腿,防具-布甲下装-黑暗幽灵蚕丝护腿,防具-布甲下装-鲜红血纹布甲护腿,防具-布甲下装-怒火攻心护腿,防具-布甲下装-圣物:荣耀的地狱公爵的丝绸长裤,防具-布甲下装-热血枪魂长裤,防具-布甲下装-恶童的南瓜裤,防具-布甲下装-黑雾悬影长裤,防具-板甲腰带-宁静苍翠之水,防具-板甲腰带-正义的抉择,防具-板甲腰带-奔流不息之狂风,防具-板甲腰带-黑暗幽灵矽钢腰带,防具-板甲腰带-鲜红血纹板甲腰带,防具-板甲腰带-库尔图洛的合金腰带,防具-轻甲下装-雷霆万钧护腿,防具-轻甲下装-炙炎 : 荔枝,防具-轻甲下装-灵魂的呐喊,防具-轻甲下装-无形之气韵,防具-轻甲下装-黑暗幽灵紫杉护腿,防具-轻甲下装-光剑洛克的绑腿,防具-轻甲下装-牛头统帅的兽王骨甲,防具-轻甲下装-圣物:荣耀的地狱公爵的陶瓷护腿,防具-轻甲下装-亚辛的月光甲板,防具-皮甲上衣-引路者的黄昏披风,防具-皮甲上衣-无念之仪服,防具-皮甲上衣-黑暗幽灵兽皮胸甲,防具-皮甲上衣-鲜红血纹皮甲胸铠,防具-皮甲上衣-白月沉息长袍,防具-皮甲上衣-贝拉的巡查队制服,防具-皮甲上衣-圣物:荣耀的地狱公爵的狼皮胸甲,防具-皮甲上衣-梦幻列车长的斗篷,防具-板甲腰带-圣物:荣耀的地狱公爵的铂金腰带,防具-板甲腰带-九域玄天腰带,防具-重甲下装-千链锁灵护腿,防具-重甲下装-邪恶之角,防具-重甲下装-亚蒙 : 谎言之力,防具-重甲下装-疯狂之如影随形,防具-重甲下装-黑暗幽灵断刃护腿,防具-重甲下装-鲜红血纹重甲护腿,防具-重甲下装-巨龙金鳞护腿,防具-重甲下装-超级赛亚人变身铠甲,防具-重甲下装-圣物:荣耀的地狱公爵的链金护腿,防具-布甲鞋-激烈欢动踢踏,防具-布甲鞋-大祭司的星祈凉鞋,防具-布甲鞋-堕入地狱之脚,防具-布甲鞋-黑暗幽灵蚕丝长靴,防具-布甲鞋-鲜红血纹布甲战靴,防具-布甲鞋-盟约长靴,防具-布甲鞋-圣物:荣耀的地狱公爵的丝绸战靴,防具-布甲鞋-八足神骏,防具-重甲下装-突击队长的机械腿甲,防具-重甲下装-巨斧克洛的钛银腿甲,防具-重甲上衣-千链锁灵战甲,防具-重甲上衣-妖精之姿,防具-重甲上衣-撒旦 : 沸腾之怒,防具-重甲上衣-泣血之恨,防具-重甲上衣-黑暗幽灵断刃胸甲,防具-重甲上衣-鲜红血纹重甲胸铠,防具-重甲上衣-突击队长的机械护甲,防具-重甲上衣-巨斧克洛的钛银胸甲,防具-重甲上衣-稳如磐石之甲,防具-重甲上衣-圣物:荣耀的地狱公爵的链金胸甲,防具-重甲上衣-血红胸甲,防具-皮甲下装-破釜沉舟护腿,防具-皮甲下装-首席执行官裁决短裤,防具-皮甲下装-死亡阴影短裤,防具-皮甲下装-时空漩涡护腿,防具-皮甲下装-黑暗幽灵兽皮护腿,防具-皮甲下装-鲜红血纹皮甲护腿,防具-皮甲下装-哈布的熔岩长裤,防具-重甲上衣-牛头械王的能量战甲,防具-皮甲下装-圣物:荣耀的地狱公爵的狼皮护腿,防具-皮甲下装-巨型蝙蝠的厄运长裤,防具-皮甲下装-白月沉息护腿,防具-皮甲下装-山崩地怒腿甲,防具-轻甲鞋-遮天蔽日长靴,防具-轻甲鞋-炙炎 : 木瓜,防具-轻甲鞋-寂静寒夜之忍耐,防具-轻甲鞋-悲喜交加,防具-轻甲鞋-鲜红血纹轻甲战靴,防具-轻甲鞋-阿努比斯陶瓷长靴,防具-轻甲鞋-墨影朱莲战靴,防具-轻甲鞋-戮蛊的绝地战靴,防具-布甲头肩-性感洒脱探戈,防具-布甲头肩-大祭司的星祈披肩,防具-布甲头肩-黑暗幽灵蚕丝护肩,防具-布甲头肩-鲜红血纹布甲护肩,防具-布甲头肩-幽灵诡影护肩,防具-布甲头肩-紫花流明护肩,防具-布甲头肩-浴血兵锋护肩,防具-布甲头肩-圣物:荣耀的地狱公爵的丝绸肩甲,防具-布甲腰带-热情舞动桑巴,防具-布甲腰带-大祭司的星祈腰带,防具-布甲腰带-黑暗幽灵蚕丝腰带,防具-布甲腰带-鲜红血纹布甲腰带,防具-布甲腰带-圣物:荣耀的地狱公爵的丝绸腰带,防具-布甲腰带-牛头械王的超能腰甲,防具-布甲腰带-晦暗的忧伤腰带,防具-布甲腰带-命运女神的腰带,防具-布甲上衣-优雅旋律华尔兹,防具-布甲上衣-大祭司的星祈礼袍,防具-布甲上衣-堕落深渊黑魔法衬衫,防具-布甲上衣-黑暗幽灵蚕丝胸甲,防具-布甲上衣-伊甸之森上衣,防具-布甲上衣-哥特萝莉长裙,防具-布甲上衣-圣物:荣耀的地狱公爵的丝绸战袍,防具-布甲上衣-首领萨斯的阴影长袍,防具-板甲上衣-宽恕坚韧之地,防具-板甲上衣-人性的抉择,防具-板甲上衣-奔流不息之岁月,防具-板甲上衣-鲜红血纹板甲胸铠,防具-板甲上衣-黑暗幽灵矽钢铠甲,防具-板甲上衣-警卫队长的战斗胸甲,防具-板甲上衣-圣物:荣耀的地狱公爵的铂金胸甲,防具-板甲上衣-临界玄铁上衣,防具-轻甲上衣-气吞山河战甲,防具-轻甲上衣-炙炎 : 火龙果,防具-轻甲上衣-燃烧烈焰之勇气,防具-轻甲上衣-地狱边缘,防具-轻甲上衣-黑暗幽灵紫杉胸甲,防具-轻甲上衣-鲜红血纹轻甲胸铠,防具-轻甲上衣-噬魂碎灵胸甲,防具-轻甲上衣-死神血影,防具-轻甲上衣-圣物:荣耀的地狱公爵的陶瓷胸甲,防具-轻甲头肩-排山倒海护肩,防具-轻甲头肩-炙炎 : 榴莲,防具-轻甲头肩-艰难求生之斗志,防具-轻甲头肩-完美掌控,防具-轻甲头肩-黑暗幽灵紫杉护肩,防具-轻甲头肩-鲜红血纹轻甲护肩,防具-轻甲头肩-圣物:荣耀的地狱公爵的陶瓷护肩,防具-轻甲头肩-墨影朱莲护肩,防具-轻甲头肩-黑色噩梦肩甲,防具-皮甲头肩-枪林弹雨护肩,防具-皮甲头肩-首席执行官裁决肩甲,防具-皮甲头肩-死亡阴影护肩,防具-皮甲头肩-黑暗幽灵兽皮护肩,防具-皮甲头肩-鲜红血纹皮甲护肩,防具-皮甲头肩-刺金肩甲,防具-皮甲头肩-黑色透视护肩,防具-皮甲头肩-圣物:荣耀的地狱公爵的狼皮护肩,防具-皮甲腰带-首席执行官裁决腰带,防具-皮甲腰带-魔眼之异能腰带,防具-重甲头肩-魔力增幅装置,防具-重甲鞋-黑暗幽灵断刃长靴,防具-皮甲鞋-首席执行官裁决长靴,防具-皮甲鞋-超强化鞋子,防具-重甲腰带-突击队长的机械护腰,防具-轻甲下装-肆虐狂风之意志,防具-轻甲下装-鲜红血纹轻甲护腿,防具-皮甲上衣-米斯特尔的杰作,防具-布甲鞋-暴戾搜捕团的教义之靴,防具-轻甲鞋-黑暗幽灵紫杉长靴,防具-轻甲鞋-圣物:荣耀的地狱公爵的陶瓷战靴,防具-布甲头肩-无欲之花,防具-布甲上衣-鲜红血纹布甲上装,防具-板甲上衣-奔流不息之山川,防具-板甲上衣-机械之心战甲,防具-轻甲上衣-光剑洛克的胸甲,防具-轻甲头肩-幽冥列车长的亡灵护肩,防具-布甲下装-魔法师[???]的护腿,防具-布甲鞋-魔法师[???]的长靴,防具-布甲头肩-魔法师[???]的披风,防具-布甲腰带-魔法师[???]的腰带,防具-布甲上衣-魔法师[???]的长袍,防具-布甲上衣-轮回·黑暗幽灵蚕丝胸甲,防具-板甲上衣-轮回·黑暗幽灵矽钢铠甲,防具-轻甲上衣-轮回·鲜红血纹轻甲胸铠
19.10.04,,,,,1576388.0,33088926.0,1719950.0,,,,36479869.0,1660605.0,1640120.0,1551444.0,1911480.0,,,,,,1755679.0,1635184.0,32923926.0,1562723.0,,,,,,36199425.0,1729506.0,1865185.0,,,,,,1848791.0,2026171.0,33679730.0,1576268.0,,,,,,,,,1894309.0,1732704.0,1736272.0,32659629.0,,,,,,,37030807.0,1710740.0,1747951.0,1645344.0,,,,,,,2156274.0,1561743.0,33259629.0,,,,,,,,,,1558106.0,1665927.0,1948021.0,38520802.0,,,1777185.0,40122869.0,1813064.0,3468134.0,1851198.0,,,,,,1591089.0,,,,,,1779753.0,1732089.0,32595613.0,1620112.0,,,,,2464739.0,1996901.0,29959670.0,1912788.0,46824020.0,1957859.0,,,,,,,1574670.0,1717296.0,31859806.0,,,,,,1682346.0,40032444.0,5440629.0,2167406.0,2248654.0,,,,,,,2053334.0,1906756.0,1900012.0,37095361.0,1728010.0,,,,,,,1618901.0,2138384.0,34592585.0,1811426.0,4422526.0,2433451.0,,,,,,1569092.0,1901617.0,1684213.0,,,,,1922076.0,1699628.0,1965544.0,35144731.0,,,,,35951382.0,1865530.0,1601482.0,1730494.0,,,,,2625827.0,2327306.0,35790741.0,3415194.0,,,,,,1905511.0,38405630.0,1897174.0,,,,,,,1892445.0,1751478.0,34602588.0,,,,,,,29212495.0,1957914.0,1617049.0,,,,,,2971939.0,1667629.0,34198225.0,,2007284.0,1654196.0,,,1571557.0,1844680.0,,,1848651.0,1832087.0,,37076237.0,,,,1704560.0,2050551.0,1700729.0,,,,,,,,
19.10.05,,,,,1614984.0,33088926.0,1737283.0,,,,37183573.0,1688271.0,1723405.0,1573354.0,1936418.0,,,,,,1736939.0,1643085.0,32923926.0,1581504.0,,,,,,36199425.0,1720492.0,1815799.0,,,,,,1848791.0,2170214.0,33679730.0,1629516.0,,,,,,,,,1926284.0,1732704.0,1781223.0,32659629.0,,,,,,,37030807.0,1771850.0,1838985.0,1687677.0,,,,,,,2156274.0,1589223.0,33259629.0,,,,,,,,,,1583199.0,1671838.0,1651176.0,38520802.0,,,1817162.0,40122869.0,1824668.0,3586170.0,1931239.0,,,,,,1653574.0,,,,,,1930976.0,1743703.0,32595613.0,1653393.0,,,,,2365521.0,2037989.0,29959670.0,1917233.0,46824020.0,1940719.0,,,,,,,1606642.0,1742740.0,31935748.0,,,,,,1678159.0,40032444.0,5591358.0,2124443.0,2190407.0,,,,,,,1926806.0,1846033.0,1835432.0,37095361.0,1754112.0,,,,,,,1653075.0,2096285.0,34592585.0,1860369.0,4295501.0,2432216.0,,,,,,1581987.0,1990259.0,1688040.0,,,,,1909988.0,1719074.0,1961716.0,35144731.0,,,,,35951382.0,1852074.0,1619516.0,1734804.0,,,,,2614705.0,2297034.0,35790741.0,3217396.0,,,,,,1954074.0,38405630.0,1951571.0,,,,,,,1942123.0,1776541.0,34972958.0,,,,,,,29212495.0,2124581.0,1657643.0,,,,,,2799978.0,1698876.0,34198225.0,,2044321.0,1693849.0,,,1585628.0,1822828.0,,,1851306.0,1861076.0,,37076237.0,,,,1736038.0,2092352.0,1737470.0,,,,,,,,
19.10.06,,,,,1624052.0,33088926.0,1714765.0,,,,37183573.0,1713852.0,1702960.0,1609280.0,1943827.0,,,,,,1724432.0,1633208.0,32923926.0,1626278.0,,,,,,36199425.0,1713456.0,1756532.0,,,,,,1665838.0,1769752.0,33913063.0,1656758.0,,,,,,,,,1927519.0,1738630.0,1743187.0,32659629.0,,,,,,,37110270.0,1766048.0,1877373.0,1727023.0,,,,,,,2112335.0,1613570.0,33259629.0,,,,,,,,,,1624806.0,1665395.0,1652175.0,38520802.0,,,1801979.0,40122869.0,1853481.0,3667899.0,1924680.0,,,,,,1672286.0,,,,,,1899865.0,1733706.0,32595613.0,1672217.0,,,,,2388977.0,2044598.0,29959670.0,1879729.0,46824020.0,2066543.0,,,,,,,1633817.0,1733319.0,32313140.0,,,,,,1695716.0,40032444.0,5460397.0,2102097.0,2133839.0,,,,,,,1853434.0,1850150.0,1813333.0,37095361.0,1769617.0,,,,,,,1679597.0,2007641.0,34592585.0,1821765.0,3985423.0,2432216.0,,,,,,1596927.0,1957419.0,1658942.0,,,,,1867654.0,1724949.0,1995049.0,35144731.0,,,,,35951382.0,1843740.0,1639610.0,1772350.0,,,,,2383727.0,2318763.0,35790741.0,3435083.0,,,,,,1967777.0,38405630.0,1948620.0,,,,,,,1855790.0,1795061.0,34972958.0,,,,,,,29212495.0,2241891.0,1696506.0,,,,,,2751829.0,1727882.0,34198225.0,,2044321.0,1718924.0,,,1614685.0,1825061.0,,,1852233.0,1833916.0,,37076237.0,,,,1760912.0,1996118.0,1701593.0,,,,,,,,
19.10.07,,,,,1612088.0,33088926.0,1707209.0,,,,37183573.0,1687901.0,1685213.0,1580442.0,2020715.0,,,,,,1695331.0,1665197.0,32923926.0,1590195.0,,,,,,36251277.0,1713790.0,1748211.0,,,,,,1659667.0,1735154.0,33913063.0,1638916.0,,,,,,,,,1933568.0,1710740.0,1756396.0,32659629.0,,,,,,,37464474.0,1743617.0,1899474.0,1692628.0,,,,,,,2082682.0,1601101.0,33259629.0,,,,,,,,,,1587017.0,1660111.0,1634927.0,38520802.0,,,1753559.0,40122869.0,1808789.0,3647565.0,1933333.0,,,,,,1704191.0,,,,,,1789851.0,1699925.0,32595613.0,1631101.0,,,,,2399113.0,1937160.0,29959670.0,1843569.0,46824020.0,2005544.0,,,,,,,1616560.0,1704650.0,32313140.0,,,,,,1687665.0,40032444.0,5372748.0,2127344.0,2105174.0,,,,,,,1811111.0,1774337.0,1796296.0,37095361.0,1745970.0,,,,,,,1664988.0,1938014.0,34592585.0,1777654.0,4080385.0,2533166.0,,,,,,1581842.0,1951246.0,1638324.0,,,,,1828790.0,1695666.0,1967271.0,35144731.0,,,,,35951382.0,1810987.0,1604828.0,1767028.0,,,,,2344938.0,2214810.0,35790741.0,2363776.0,,,,,,1906789.0,38405630.0,1941964.0,,,,,,,1818975.0,1753670.0,34972958.0,,,,,,,29212495.0,2038916.0,1665184.0,,,,,,2751829.0,1691468.0,34198225.0,,1977884.0,1697900.0,,,1580771.0,1815691.0,,,1800247.0,1772704.0,,37076237.0,,,,1727894.0,2014019.0,1745045.0,,,,,,,,
19.10.08,,,,,1510833.0,33088926.0,1662469.0,,,,37183573.0,1603703.0,1649049.0,1508211.0,2104889.0,,,,,,1704010.0,1719742.0,32923926.0,1501880.0,,,,,,36251277.0,1659778.0,1723300.0,,,,,,1623337.0,1692357.0,33913063.0,1544803.0,,,,,,,,,1915297.0,1672334.0,1709743.0,32659629.0,,,,,,,37464474.0,1709149.0,1876003.0,1581444.0,,,,,,,2049349.0,1507509.0,33259629.0,,,,,,,,,,1515173.0,1648136.0,1596162.0,38520802.0,,,1724532.0,40122869.0,1710112.0,3539259.0,1906532.0,,,,,,1548136.0,,,,,,1816621.0,1658887.0,32595613.0,1532399.0,,,,,2349742.0,1865012.0,29959670.0,1825759.0,46824020.0,2041089.0,,,,,,,1521819.0,1678395.0,32313140.0,,,,,,1609382.0,40032444.0,5334382.0,2126542.0,2087901.0,,,,,,,1785432.0,1828070.0,1764952.0,37095361.0,1664134.0,,,,,,,1568813.0,1905061.0,34592585.0,1756932.0,3997790.0,2533166.0,,,,,,1502583.0,2891732.0,1600358.0,,,,,1798516.0,1639011.0,1933321.0,35144731.0,,,,,35951382.0,1777801.0,1541470.0,1736913.0,,,,,2388137.0,2147160.0,35790741.0,2299338.0,,,,,,1792728.0,38405630.0,1959853.0,,,,,,,1805606.0,1671950.0,34972958.0,,,,,,,29212495.0,1988002.0,1558024.0,,,,,,2702458.0,1588258.0,34198225.0,,1889450.0,1607631.0,,,1502202.0,1776666.0,,,1752186.0,1725296.0,,37076237.0,,,,1642813.0,2023959.0,1716767.0,,,,,,,,
19.10.09,,,,,1501000.0,33088926.0,1629123.0,,,,37183573.0,1648642.0,1611975.0,1497298.0,2099481.0,,,,,,1651851.0,1719865.0,32923926.0,1484496.0,,,,,,36251277.0,1633580.0,1698660.0,,,,,,1633978.0,1680013.0,33913063.0,1533642.0,,,,,,,,,1950987.0,1654691.0,1690718.0,32659629.0,,,,,,,37464474.0,1666173.0,1852670.0,1552346.0,,,,,,,2088791.0,1482706.0,33259629.0,,,,,,,,,,1495679.0,1608210.0,1597395.0,38520802.0,,,1685803.0,40122869.0,1714555.0,3506543.0,1893087.0,,,,,,1525716.0,,,,,,1772063.0,1639742.0,32595613.0,1525543.0,,,,,2323333.0,1803668.0,29959670.0,1808395.0,46824020.0,2035522.0,,,,,,,1502061.0,1643699.0,32313140.0,,,,,,1581431.0,40032444.0,5329876.0,2073481.0,2187588.0,,,,,,,1731111.0,1875962.0,1732123.0,37095361.0,1638568.0,,,,,,,1524040.0,1915926.0,34592585.0,1699505.0,4030960.0,2533166.0,,,,,,1491349.0,2601963.0,1578432.0,,,,,1734199.0,1623950.0,1890605.0,35144731.0,,,,,35951382.0,1634604.0,1523062.0,1729361.0,,,,,2399237.0,2140861.0,35790741.0,2265785.0,,,,,,1794702.0,38405630.0,1990266.0,,,,,,,1778012.0,1646908.0,34972958.0,,,,,,,29212495.0,1833322.0,1518265.0,,,,,,2818396.0,1540861.0,34198225.0,,2156106.0,1549734.0,,,1488326.0,1774197.0,,,1717878.0,1698517.0,,37076237.0,,,,1613320.0,2007416.0,1617630.0,,,,,,,,
19.10.10,,,,,1498385.0,33088926.0,1605247.0,,,,37183573.0,1584321.0,1592123.0,1495470.0,2162592.0,,,,,,1633827.0,1718631.0,32923926.0,1489884.0,,,,,,36251277.0,1634028.0,1710381.0,,,,,,1695088.0,1708901.0,33913063.0,1499249.0,,,,,,,,,1895431.0,1604567.0,1657396.0,32659629.0,,,,,,,37464474.0,1663938.0,1841591.0,1553209.0,,,,,,,1977792.0,1482741.0,33259629.0,,,,,,,,,,1493703.0,1557901.0,1597328.0,38520802.0,,,1672962.0,40122869.0,1694556.0,3526789.0,1814814.0,,,,,,1528420.0,,,,,,1772075.0,1603210.0,32595613.0,1524960.0,,,,,2312654.0,1799753.0,29959670.0,1767568.0,46824020.0,1839755.0,,,,,,,1499619.0,1590865.0,32313140.0,,,,,,1574813.0,40032444.0,5259714.0,2023728.0,2198452.0,,,,,,,1739518.0,1877196.0,1703580.0,37095361.0,1617048.0,,,,,,,1516543.0,1917777.0,34592585.0,1716544.0,4020243.0,2575680.0,,,,,,1490964.0,2432071.0,1581754.0,,,,,1720506.0,1584937.0,1894433.0,35144731.0,,,,,35951382.0,1644544.0,1519178.0,1721506.0,,,,,2410369.0,2142580.0,35790741.0,2275017.0,,,,,,1755345.0,38405630.0,1990266.0,,,,,,,1765544.0,1634184.0,34972958.0,,,,,,,29212495.0,1890224.0,1510612.0,,,,,,2641995.0,1531850.0,34198225.0,,2145982.0,1547270.0,,,1484819.0,1708759.0,,,1704062.0,1657307.0,,37076237.0,,,,1601702.0,2062971.0,1597643.0,,,,,,,,
19.10.11,,,,,1487027.0,33088926.0,1589086.0,,,,37183573.0,1566629.0,1563827.0,1488511.0,2207063.0,,,,,,1563827.0,1708260.0,32923926.0,1488525.0,,,,,,36251277.0,1602333.0,1710381.0,,,,,,1695088.0,1742592.0,34382199.0,1488889.0,,,,,,,,,1884320.0,1562345.0,1612716.0,32659629.0,,,,,,,37464474.0,1612951.0,1826889.0,1555123.0,,,,,,,1963359.0,1482743.0,33259629.0,,,,,,,,,,1496773.0,1547234.0,1580045.0,38520802.0,,,1660000.0,40122869.0,1655308.0,3637912.0,1813580.0,,,,,,1527868.0,,,,,,1753195.0,1594927.0,32595613.0,1519691.0,,,,,2288024.0,1777543.0,29959670.0,1745175.0,46824020.0,1756133.0,,,,,,,1502448.0,1606061.0,32313140.0,,,,,,1574442.0,40032444.0,5143814.0,1960258.0,2004143.0,,,,,,,1702838.0,1890480.0,1648976.0,37095361.0,1608259.0,,,,,,,1512459.0,1885301.0,34592585.0,1695802.0,3962801.0,2616508.0,,,,,,1489471.0,2331371.0,1601000.0,,,,,1711617.0,1584904.0,1619124.0,35144731.0,,,,,36071492.0,1633410.0,1519267.0,1712952.0,,,,,2452098.0,2166037.0,35790741.0,2260483.0,,,,,,1737025.0,38405630.0,2034081.0,,,,,,,1694444.0,1616419.0,34972958.0,,,,,,,29212495.0,1881223.0,1514258.0,,,,,,2522873.0,1552197.0,33377799.0,,2144984.0,1562738.0,,,1482816.0,1684012.0,,,1694258.0,1663393.0,,37076237.0,,,,1599097.0,2046304.0,1585556.0,,,,,,,,
19.10.12,,,,,1497431.0,33088926.0,1560061.0,,,,37183573.0,1551358.0,1561310.0,1357249.0,2110494.0,,,,,,1561964.0,1731939.0,32923926.0,1501892.0,,,,,,36251277.0,1604876.0,1693280.0,,,,,,1695088.0,1659913.0,34382199.0,1494444.0,,,,,,,,,1880746.0,1562716.0,1575814.0,32659629.0,,,,,,,37464474.0,1593826.0,1829124.0,1557099.0,,,,,,,2015098.0,1493977.0,33259629.0,,,,,,,,,,1498128.0,1542767.0,1576329.0,38520802.0,,,1649865.0,40122869.0,1648633.0,3831494.0,1786393.0,,,,,,1536143.0,,,,,,1690852.0,1577777.0,32595613.0,1516135.0,,,,,2339624.0,1757778.0,29959670.0,1733076.0,46824020.0,1669731.0,,,,,,,1505288.0,1563456.0,32313140.0,,,,,,1568345.0,40032444.0,5244813.0,1947011.0,2047353.0,,,,,,,1700740.0,1800368.0,1646680.0,37095361.0,1612837.0,,,,,,,1524158.0,1835074.0,34592585.0,1730200.0,3900987.0,2551693.0,,,,,,1489708.0,2252199.0,1629075.0,,,,,1649815.0,1592670.0,1596891.0,35144731.0,,,,,36071492.0,1610768.0,1515729.0,1677298.0,,,,,2447160.0,2208753.0,35790741.0,2347401.0,,,,,,1716767.0,38405630.0,2034070.0,,,,,,,1718532.0,1616296.0,34972958.0,,,,,,,29212495.0,1882457.0,1537050.0,,,,,,2519884.0,1567259.0,32769723.0,,2167195.0,1589609.0,,,1485041.0,1665616.0,,,1719101.0,1631489.0,,37076237.0,,,,1605171.0,1993783.0,1594808.0,,,,,,,,
19.10.13,,,,,1499461.0,33088926.0,1553024.0,,,,37183573.0,1561845.0,1556137.0,1487310.0,2039702.0,,,,,,1564917.0,1699841.0,32923926.0,1496289.0,,,,,,36251277.0,1570431.0,1693280.0,,,,,,1695088.0,1569012.0,34382199.0,1493853.0,,,,,,,,,1706672.0,1552962.0,1568642.0,32659629.0,,,,,,,37464474.0,1559135.0,1804568.0,1579592.0,,,,,,,2014865.0,1497570.0,33259629.0,,,,,,,,,,1497906.0,1542088.0,1570234.0,38520802.0,,,1628887.0,40122869.0,1605544.0,3959543.0,1766640.0,,,,,,1530753.0,,,,,,1690852.0,1560471.0,32595613.0,1519741.0,,,,,2505533.0,1761999.0,29959670.0,1757901.0,46824020.0,1687026.0,,,,,,,1506421.0,1565671.0,32313140.0,,,,,,1572593.0,40032444.0,5273987.0,1870222.0,1988464.0,,,,,,,1697405.0,1789257.0,1647629.0,37095361.0,1620000.0,,,,,,,1530835.0,1858765.0,34592585.0,1699323.0,3925544.0,2551693.0,,,,,,1494511.0,2298014.0,1553049.0,,,,,1629024.0,1629817.0,1596891.0,35144731.0,,,,,36071492.0,1597901.0,1504752.0,1611965.0,,,,,2472098.0,2221604.0,35790741.0,2343445.0,,,,,,1701217.0,38405630.0,2022948.0,,,,,,,1674951.0,1638393.0,34972958.0,,,,,,,29212495.0,1882334.0,1532766.0,,,,,,2460871.0,1568888.0,32769723.0,,1898699.0,1615173.0,,,1495445.0,1579135.0,,,1775296.0,1571605.0,,37076237.0,,,,1614208.0,1815495.0,1585170.0,,,,,,,,
