x,副职业-副职材料-GT-9600 卡片,副职业-副职材料-人鱼之王图雷 卡片,副职业-副职材料-传道士奥赛弗 卡片,副职业-副职材料-修嘉璐 卡片,副职业-副职材料-光剑克洛 卡片,副职业-副职材料-兔女郎伊伦丝 卡片,副职业-副职材料-全金属机甲 卡片,副职业-副职材料-全金属机甲斗神 卡片,副职业-副职材料-公义之奈克斯 卡片,副职业-副职材料-公爵尤里斯 卡片,副职业-副职材料-兽王乌塔拉 卡片,副职业-副职材料-净化之施内德 卡片,副职业-副职材料-刀疤鼠 卡片,副职业-副职材料-包容之昙娜 卡片,副职业-副职材料-北极风纳斯拉 卡片,副职业-副职材料-占星师罗赛洛 卡片,副职业-副职材料-卢克西 卡片,副职业-副职材料-变异的杰玛尔 卡片,副职业-副职材料-叹息之兰帕德 卡片,副职业-副职材料-吞噬之厄伽勒 卡片,副职业-副职材料-吞噬魔 卡片,副职业-副职材料-吟游诗人艾丽丝 卡片,副职业-副职材料-命运之诺伦 卡片,副职业-副职材料-噩梦之内尔贝 卡片,副职业-副职材料-噩梦之源 卡片,副职业-副职材料-囚徒之麦克罗里 卡片,副职业-副职材料-圣者米歇尔 卡片,副职业-副职材料-地狱三头犬 卡片,副职业-副职材料-堕落的阿索尔 卡片,副职业-副职材料-大型玛努斯 卡片,副职业-副职材料-契约者奈里 卡片,副职业-副职材料-奴隶商梅希 卡片,副职业-副职材料-妖女娜姆 卡片,副职业-副职材料-宇宙恶魔：罗什 (纯白) 卡片,副职业-副职材料-宇宙恶魔：罗什 (黑暗) 卡片,副职业-副职材料-安徒恩的心脏 卡片,副职业-副职材料-小狗坨坨 卡片,副职业-副职材料-小美人鱼空空伊 卡片,副职业-副职材料-尼尔巴斯·格拉西亚 卡片,副职业-副职材料-巡视者梅尔塔 卡片,副职业-副职材料-巨型烈焰傀儡的卡片,副职业-副职材料-巨锤小丑 卡片,副职业-副职材料-希特拉克 卡片,副职业-副职材料-常春魔藤 卡片,副职业-副职材料-平手的多米尼 卡片,副职业-副职材料-幼年赫斯 卡片,副职业-副职材料-强韧的冒险家灵魂,副职业-副职材料-德拉尔 卡片,副职业-副职材料-怨恨之摩根 卡片,副职业-副职材料-恐怖之阿斯特罗斯 卡片,副职业-副职材料-悲痛的布冯 卡片,副职业-副职材料-慈悲之维塔 卡片,副职业-副职材料-憎恶之贝伊尔 卡片,副职业-副职材料-拉索迪亚 卡片,副职业-副职材料-无头骑士 卡片,副职业-副职材料-无形之希洛克 卡片,副职业-副职材料-无念之希洛克-莱斯特 卡片,副职业-副职材料-无我之希洛克-拉维茜 卡片,副职业-副职材料-无言之希洛克 - 吉里 卡片,副职业-副职材料-普纳托尔·铎尔丘 卡片,副职业-副职材料-暗之偶像阿努比斯 卡片,副职业-副职材料-暴走德瑞斯 卡片,副职业-副职材料-机动队长苏雷德 卡片,副职业-副职材料-机械吉赛尔 卡片,副职业-副职材料-机械顽童咕噜 卡片,副职业-副职材料-杰森·格里克 卡片,副职业-副职材料-格拉古尔 卡片,副职业-副职材料-格莱德·艾科斯 卡片,副职业-副职材料-梅迪亚 卡片,副职业-副职材料-梦幻列车长拉宾特 卡片,副职业-副职材料-歼灭之内尔贝 卡片,副职业-副职材料-治疗师索纳尔 卡片,副职业-副职材料-泽忒斯 卡片,副职业-副职材料-派普·乔 卡片,副职业-副职材料-海鲨王加顿 卡片,副职业-副职材料-淘气的贝奇 卡片,副职业-副职材料-混沌之奥兹玛 卡片,副职业-副职材料-湮灭之弗雷伊内斯 卡片,副职业-副职材料-漫游者麦吉 卡片,副职业-副职材料-灵幻师 卡片,副职业-副职材料-炎猫妖 卡片,副职业-副职材料-炽炎之艾格尼丝 卡片,副职业-副职材料-熔岩虫 卡片,副职业-副职材料-熔弹萨缪尔 卡片,副职业-副职材料-爆炎剑守护者 卡片,副职业-副职材料-爆龙王巴卡尔 卡片,副职业-副职材料-牛头统帅 卡片,副职业-副职材料-犬人哈多 卡片,副职业-副职材料-犬使摩震 卡片,副职业-副职材料-狂乱的伪装者 卡片,副职业-副职材料-狂热者迪欧尔贝 卡片,副职业-副职材料-狄瑞吉的幻影 卡片,副职业-副职材料-狗头人班希亚 卡片,副职业-副职材料-猎杀草 卡片,副职业-副职材料-生命之息,副职业-副职材料-疯狂殉道者 亚丁·巴德 卡片,副职业-副职材料-疯蚁杜兰特 卡片,副职业-副职材料-皎玉之哈尔巴特 卡片,副职业-副职材料-磁力恶魔：普拉 卡片,副职业-副职材料-磁力恶魔：马格内特 卡片,副职业-副职材料-空间支配者伽乌尼斯 卡片,副职业-副职材料-第七之米斯特尔 卡片,副职业-副职材料-第三英雄 铁血剑士巴赫 卡片,副职业-副职材料-粉碎之阿托尔 卡片,副职业-副职材料-红色小丑 卡片,副职业-副职材料-纯血者德瓦斯特 卡片,副职业-副职材料-老千考里斯 卡片,副职业-副职材料-花郎道 卡片,副职业-副职材料-范哲利斯 卡片,副职业-副职材料-莫格尼斯 卡片,副职业-副职材料-蓝影马萨乔 卡片,副职业-副职材料-蓝色魔女 卡片,副职业-副职材料-虫王戮蛊 卡片,副职业-副职材料-蜘蛛公主安吉丽娜 卡片,副职业-副职材料-血剑比拉多 卡片,副职业-副职材料-被囚禁的开普洛斯 卡片,副职业-副职材料-西克特·帕菲斯 卡片,副职业-副职材料-诺丝克尔 卡片,副职业-副职材料-贝里斯克 卡片,副职业-副职材料-超合金恶魔：艾罗伊 卡片,副职业-副职材料-超越之诺尔妮 卡片,副职业-副职材料-迷雾中的暗杀者 卡片,副职业-副职材料-邪龙斯皮兹 卡片,副职业-副职材料-邪龙斯皮兹头部 卡片,副职业-副职材料-野兽师鲁乌格 卡片,副职业-副职材料-量产型贝奇 卡片,副职业-副职材料-钢铁巨兽 卡片,副职业-副职材料-钢铁意志 卡片,副职业-副职材料-铁腕公主卡巴莉 卡片,副职业-副职材料-锈剑朱力昂 卡片,副职业-副职材料-锤王波罗丁 卡片,副职业-副职材料-长脚罗特斯  卡片,副职业-副职材料-闪灵萨吉 卡片,副职业-副职材料-阴影之舞耶姆 卡片,副职业-副职材料-阿伽门农之大天使 卡片,副职业-副职材料-阿加雷斯 卡片,副职业-副职材料-阿尔高斯 卡片,副职业-副职材料-雪人燃烧炉 卡片,副职业-副职材料-雷鸣之帕米斯 卡片,副职业-副职材料-飞行侠杰利可 卡片,副职业-副职材料-饥饿的杰克 卡片,副职业-副职材料-驯兽者伽罗华 卡片,副职业-副职材料-高强化阿尔高斯 卡片,副职业-副职材料-魂:倔强的哈尼克 卡片,副职业-副职材料-魂:暴戾搜捕团祭司诺比斯 卡片,副职业-副职材料-魂:牛头械王 卡片,副职业-副职材料-魂:盗墓王 卡片,副职业-副职材料-魂:虫王戮蛊 卡片,副职业-副职材料-魂:锤王波罗丁 卡片,副职业-副职材料-魂:风之涡苏 卡片,副职业-副职材料-魔刹石伊弗 卡片,副职业-副职材料-魔剑贝亚罗 卡片,副职业-副职材料-魔剑阿波菲斯 卡片,副职业-副职材料-魔力溶解剂,副职业-副职材料-魔法巨龙石像的卡片,副职业-副职材料-魔笛使者皮特 卡片,副职业-副职材料-魔雷者麦瑟·莫纳亨 卡片,副职业-副职材料-黄金粉末,副职业-副职材料-黑暗召唤者塔利亚 卡片,副职业-副职材料-黑烟之克雷斯 卡片,副职业-副职材料-龙之心,副职业-控偶师-平凡的灵魂精髓,副职业-控偶师-强韧的灵魂精髓,副职业-控偶师-成熟的冒险家灵魂,副职业-控偶师-成熟的灵魂精髓,副职业-控偶师-淬炼的灵魂精髓,副职业-炼金术师-智慧史诗追踪药剂,副职业-炼金术师-瞬间移动药剂,副职业-炼金术师-神圣祝福药水,副职业-炼金术师-神灵的庇佑,副职业-炼金术师-魔力结晶,副职业-附魔师-光之圣女宝珠,副职业-附魔师-光之英雄宝珠,副职业-附魔师-力量次元宝珠,副职业-附魔师-卡恩之魄 宝珠,副职业-附魔师-卡西利亚斯之魄 宝珠,副职业-附魔师-地龙之魂宝珠,副职业-附魔师-大地之英雄宝珠,副职业-附魔师-奥兹玛之魄 宝珠,副职业-附魔师-守护次元宝珠,副职业-附魔师-寒冰之英雄宝珠,副职业-附魔师-巴卡尔之魄 宝珠,副职业-附魔师-希洛克之魄 宝珠,副职业-附魔师-幻龙之魂宝珠,副职业-附魔师-无色魔力的产物,副职业-附魔师-普雷·伊希斯之魄 宝珠,副职业-附魔师-智力次元宝珠,副职业-附魔师-暗之圣女宝珠,副职业-附魔师-暗之英雄宝珠,副职业-附魔师-暴风之英雄宝珠,副职业-附魔师-格陵布拉德 宝珠（20.03魔盒）,副职业-附魔师-烈火之英雄宝珠,副职业-附魔师-狼族英雄宝珠,副职业-附魔师-白色魔力的产物,副职业-附魔师-白龙之魂宝珠,副职业-附魔师-米歇尔之魄 宝珠,副职业-附魔师-红色次元宝珠,副职业-附魔师-红色魔力的产物,副职业-附魔师-艾肯 宝珠（20.03魔盒）,副职业-附魔师-苍穹贵族号绿玉宝珠,副职业-附魔师-苍龙之魂宝珠,副职业-附魔师-蓝色次元宝珠,副职业-附魔师-蓝色魔力的产物,副职业-附魔师-赫尔德之魄 宝珠,副职业-附魔师-金龙之魂宝珠,副职业-附魔师-钢铁之英雄宝珠,副职业-附魔师-银龙之魂宝珠,副职业-附魔师-阿古朗达 宝珠（20.03魔盒）,副职业-附魔师-青龙之墨玉宝珠,副职业-附魔师-青龙之碧玉宝珠,副职业-附魔师-青龙之血玉宝珠,副职业-附魔师-青龙之魂宝珠,副职业-附魔师-黄龙之白玉宝珠,副职业-附魔师-黄龙之碧玉宝珠,副职业-附魔师-黄龙之血玉宝珠,副职业-附魔师-黑色魔力的产物
20.04.13,4555.0,32.0,649.0,401.0,126.0,70074.0,,2334951.0,88404.0,,436433.0,91714.0,87296.0,3895679.0,483296.0,,77717.0,,,,58972.0,,204444444.0,96661012.0,194116037.0,4728786.0,4740502.0,4707122.0,4734196.0,,33281472.0,66419.0,,43987.0,399.0,,3215457.0,,53963.0,44088.0,,44.0,53641.0,12110370.0,,43368.0,,,,167465.0,4720651.0,4633603.0,36.0,55333.0,46998.0,44627.0,,,4720999.0,,,,,4719790.0,73001.0,993950.0,3889259.0,1666623.0,178827.0,277989.0,65287.0,54370.0,27755467.0,,,59187.0,,,,352284.0,53358.0,53808.0,,,,,,,3604320.0,2316542.0,146222.0,,206766.0,96752.0,50945.0,,66.0,,53638.0,,329.0,,55306.0,2691728.0,,,,,89909.0,101562.0,77479.0,115280.0,56459.0,375.0,335.0,16.0,543.0,462.0,49938.0,41965.0,,,,,,,,,,,1451.0,419.0,159.0,4311.0,,42638.0,76875.0,174567.0,59006.0,,3197160.0,,,,,136691.0,,88765.0,,41706.0,70002.0,207395.0,1049321.0,169321.0,63196.0,,87775.0,3709876.0,496061.0,,,,50304.0,,,933961.0,186592.0,197543.0,41154.0,134443.0,143456.0,156127.0,772703.0,70901.0,669892.0,505246.0,641785.0,64024.0,241849.0,,,,2682086.0,,,45733.0,,126821.0,942592.0,,,,3382716.0,109438.0,172222.0,,,,3112469.0,2931852.0,57021.0,75493.0,295679.0,51276.0,323049.0,,58420.0,,,,62592.0,,,,,43338.0
20.04.14,4564.0,32.0,673.0,437.0,126.0,71851.0,,2292234.0,108926.0,,443098.0,104071.0,90741.0,3919869.0,483826.0,,78385.0,,,,60380.0,,204444444.0,95323457.0,203382716.0,4704924.0,4735258.0,4715327.0,4713950.0,,33961985.0,67518.0,,46209.0,379.0,,3243110.0,,55692.0,43841.0,,43.0,54703.0,11848395.0,,46283.0,,,,176357.0,4698888.0,4637398.0,36.0,63777.0,58998.0,51726.0,,,4696523.0,,,,,4715058.0,73001.0,972295.0,3889249.0,1891585.0,182771.0,289558.0,75442.0,54629.0,27334356.0,,,63743.0,,,,359901.0,59393.0,59238.0,,,,,,,3561270.0,2311591.0,142383.0,,252321.0,128210.0,55865.0,,65.0,,58171.0,,330.0,,60617.0,2484321.0,,,,,96231.0,100511.0,69023.0,116664.0,54346.0,375.0,333.0,15.0,554.0,443.0,49024.0,39360.0,,,,,,,,,,,1498.0,419.0,157.0,4300.0,,42237.0,78229.0,178097.0,69197.0,,3230617.0,,,,,132023.0,,91111.0,,43961.0,76345.0,192381.0,1051666.0,182370.0,61962.0,,101098.0,3674690.0,513222.0,,,,51192.0,,,942727.0,188530.0,213320.0,41819.0,135184.0,140144.0,157147.0,765333.0,71376.0,648498.0,516468.0,642863.0,61933.0,235049.0,,,,2682086.0,,,52524.0,,138023.0,973333.0,,,,3453679.0,129099.0,174444.0,,,,3234568.0,3093457.0,52631.0,78185.0,299876.0,57566.0,340172.0,,63618.0,,,,71210.0,,,,,38337.0
20.04.15,4552.0,31.0,681.0,475.0,123.0,68694.0,,2256797.0,102592.0,,449902.0,96155.0,100987.0,3899135.0,479135.0,,77975.0,,,,60526.0,,204444444.0,101629629.0,208814813.0,4689499.0,4707406.0,4693872.0,4714430.0,,35795318.0,75603.0,,46898.0,360.0,,3154320.0,,63728.0,44431.0,,43.0,56011.0,12048765.0,,47270.0,,,,186974.0,4672962.0,4605047.0,37.0,65775.0,57640.0,50466.0,,,4680156.0,,,,,4719603.0,72877.0,933955.0,3897284.0,2064154.0,188098.0,289557.0,66471.0,56926.0,25013244.0,,,73382.0,,,,372987.0,61072.0,57484.0,,,,,,,3521111.0,2290715.0,179654.0,,250493.0,112531.0,58569.0,,61.0,,65466.0,,336.0,,65444.0,2502469.0,,,,,95443.0,87668.0,67673.0,117291.0,47198.0,377.0,329.0,17.0,575.0,438.0,47728.0,37223.0,,,,,,,,,,,1493.0,416.0,157.0,4320.0,,42175.0,88154.0,185975.0,68938.0,,3059506.0,,,,,127160.0,,86511.0,,44283.0,80666.0,207407.0,1051419.0,185987.0,65678.0,,96801.0,3531458.0,533098.0,,,,52388.0,,,992365.0,191739.0,211358.0,46084.0,134628.0,144552.0,156900.0,763632.0,70915.0,646987.0,518368.0,651395.0,68795.0,242640.0,,,,2682086.0,,,52906.0,,159197.0,963209.0,,,,3281457.0,136662.0,176667.0,,,,3124691.0,3147654.0,62197.0,93641.0,305185.0,67900.0,349271.0,,71444.0,,,,74827.0,,,,,38690.0
20.04.16,4532.0,31.0,730.0,481.0,120.0,68267.0,,2451123.0,103738.0,,424530.0,87065.0,91416.0,3999998.0,509751.0,,77347.0,,,,89420.0,,204444444.0,104432072.0,212172839.0,4609629.0,4633950.0,4614935.0,4668629.0,,34518369.0,68045.0,,48718.0,363.0,,3012098.0,,60493.0,45010.0,,43.0,57345.0,11885678.0,,43980.0,,,,191971.0,4611481.0,4523209.0,43.0,56231.0,52850.0,47061.0,,,4614604.0,,,,,4645691.0,73019.0,968079.0,3900617.0,1991932.0,255382.0,281555.0,76830.0,52354.0,25013244.0,,,69308.0,,,,353864.0,55024.0,56074.0,,,,,,,3398333.0,2263934.0,137777.0,,245270.0,105654.0,55432.0,,61.0,,62097.0,,347.0,,61666.0,2448889.0,,,,,97059.0,85072.0,68552.0,100987.0,53086.0,386.0,327.0,17.0,581.0,437.0,46521.0,35450.0,,,,,,,,,,,1507.0,405.0,158.0,4474.0,,42742.0,80488.0,172899.0,66343.0,,3026543.0,,,,,120899.0,,91917.0,,43061.0,78432.0,211295.0,1205702.0,170122.0,72753.0,,88564.0,3576913.0,531234.0,,,,53125.0,,,978148.0,192493.0,214815.0,46900.0,166232.0,143209.0,174802.0,782855.0,65748.0,628975.0,505542.0,612999.0,66880.0,228738.0,,,,2658629.0,,,49958.0,,182111.0,957284.0,,,,3193333.0,131175.0,174443.0,,,,2887271.0,3341000.0,53098.0,91246.0,314814.0,57382.0,339395.0,,64753.0,,,,70296.0,,,,,38690.0
20.04.17,4517.0,31.0,726.0,495.0,115.0,63821.0,,2252958.0,99691.0,,407703.0,82387.0,88086.0,3987776.0,492715.0,,74099.0,,,,81480.0,,204444444.0,106468013.0,214342716.0,4502839.0,4513820.0,4474444.0,4533703.0,,34518369.0,67116.0,,47853.0,386.0,,3004715.0,,57481.0,44640.0,,43.0,56110.0,12000863.0,,44023.0,,,,184442.0,4494987.0,4421021.0,42.0,55848.0,52606.0,44333.0,,,4515368.0,,,,,4519506.0,76226.0,963140.0,3677461.0,1991932.0,253049.0,294530.0,63109.0,53094.0,25013244.0,,,61049.0,,,,331679.0,54987.0,55765.0,,,,,,,3419136.0,2317207.0,126148.0,,250222.0,101419.0,55111.0,,60.0,,59752.0,,354.0,,59264.0,2459999.0,,,,,111081.0,97293.0,71461.0,107709.0,53367.0,401.0,328.0,17.0,600.0,440.0,45333.0,35281.0,,,,,,,,,,,1511.0,398.0,161.0,4612.0,,44131.0,72678.0,156777.0,67795.0,,2990370.0,,,,,112395.0,,85696.0,,44140.0,76276.0,202171.0,1010235.0,164775.0,67864.0,,84950.0,3456183.0,526666.0,,,,48107.0,,,943333.0,192506.0,220716.0,45936.0,162875.0,143607.0,159987.0,767761.0,94119.0,653752.0,518330.0,602407.0,72192.0,226470.0,,,,2658629.0,,,50546.0,,149024.0,944318.0,,,,3168889.0,122679.0,166197.0,,,,2777296.0,3499012.0,49999.0,71197.0,316248.0,58826.0,325098.0,,62012.0,,,,67183.0,,,,,38634.0
20.04.18,4531.0,31.0,705.0,501.0,115.0,62436.0,,2287074.0,98563.0,,402932.0,82262.0,87430.0,3944222.0,508382.0,,72697.0,,,,60493.0,,204444444.0,108085297.0,210900000.0,4421354.0,4438554.0,4400606.0,4454925.0,,34277629.0,66134.0,,47420.0,396.0,,2975445.0,,57037.0,44405.0,,43.0,53218.0,11779517.0,,44012.0,,,,173891.0,4417150.0,4354185.0,41.0,55774.0,48148.0,55523.0,,,4448161.0,,,,,4450394.0,80164.0,929498.0,3670987.0,1858598.0,241826.0,315197.0,64437.0,51391.0,25013244.0,,,60814.0,,,,330308.0,52936.0,54268.0,,,,,,,3404568.0,2212763.0,120894.0,,222777.0,101061.0,53401.0,,62.0,,58153.0,,365.0,,56098.0,2446048.0,,,,,111458.0,111293.0,70770.0,107688.0,54212.0,412.0,342.0,17.0,590.0,436.0,42827.0,32795.0,,,,,,,,,,,1556.0,394.0,171.0,4701.0,,44021.0,70679.0,145209.0,64546.0,,2962222.0,,,,,100838.0,,95890.0,,44135.0,64332.0,198803.0,978395.0,162529.0,66185.0,,83101.0,3431814.0,498271.0,,,,48357.0,,,944444.0,193802.0,209481.0,44986.0,161281.0,143330.0,159247.0,753486.0,87490.0,649703.0,521234.0,713394.0,72551.0,252035.0,,,,2658629.0,,,49081.0,,136320.0,940800.0,,,,3148395.0,120629.0,159271.0,,,,2728889.0,3137777.0,49489.0,67419.0,309800.0,54852.0,317542.0,,60333.0,,,,64481.0,,,,,40485.0
20.04.19,4508.0,30.0,736.0,518.0,115.0,64156.0,,2280247.0,98234.0,,399828.0,93195.0,87931.0,3809431.0,563086.0,,72944.0,,,,59703.0,,204444444.0,111001110.0,212795458.0,4364062.0,4371235.0,4331641.0,4381344.0,,33722073.0,68567.0,,50221.0,421.0,,2972838.0,,57049.0,44221.0,,43.0,53881.0,11089394.0,,44308.0,,,,161727.0,4344803.0,4276719.0,40.0,58062.0,47791.0,49002.0,,,4392369.0,,,,,4401027.0,92099.0,1088703.0,3274321.0,1983290.0,234592.0,371370.0,66309.0,53149.0,25013244.0,,,60568.0,,,,333950.0,53481.0,53638.0,,,,,,,3393456.0,2238579.0,120156.0,,238332.0,96246.0,55463.0,,62.0,,58239.0,,375.0,,55888.0,2470741.0,,,,,116308.0,143929.0,74964.0,109467.0,54434.0,420.0,350.0,16.0,590.0,435.0,40876.0,31708.0,,,,,,,,,,,1561.0,397.0,173.0,4878.0,,41743.0,70963.0,139357.0,66133.0,,2950493.0,,,,,93913.0,,99332.0,,44357.0,65296.0,200997.0,1144423.0,169098.0,66505.0,,83457.0,3410701.0,499259.0,,,,48740.0,,,933085.0,191160.0,211111.0,44344.0,137286.0,143246.0,154802.0,749132.0,84777.0,623036.0,525458.0,750331.0,69670.0,277888.0,,,,2658629.0,,,49508.0,,135332.0,939070.0,,,,3072469.0,120728.0,158049.0,,,,2726061.0,3048804.0,49399.0,67150.0,303457.0,55592.0,319175.0,,60506.0,,,,62481.0,,,,,40485.0
20.04.20,4497.0,31.0,757.0,567.0,114.0,78762.0,,2163704.0,99073.0,,406296.0,99997.0,90986.0,3722247.0,572876.0,,73100.0,,,,59106.0,,204444444.0,113407651.0,212572222.0,4294124.0,4315431.0,4270691.0,4296776.0,,34101774.0,68406.0,,51867.0,418.0,,2952889.0,,56802.0,44343.0,,42.0,53131.0,10817406.0,,44753.0,,,,173210.0,4302951.0,4203838.0,39.0,60600.0,49555.0,61999.0,,,4300395.0,,,,,4351177.0,93956.0,1060728.0,4106419.0,1907364.0,248255.0,388680.0,70123.0,53634.0,26988553.0,,,62432.0,,,,337530.0,53296.0,54749.0,,,,,,,3451728.0,2190369.0,125045.0,,275728.0,99839.0,55441.0,,61.0,,57348.0,,377.0,,61073.0,2337407.0,,,,,112614.0,155359.0,84403.0,116553.0,54434.0,422.0,349.0,17.0,586.0,441.0,40221.0,31529.0,,,,,,,,,,,1559.0,396.0,175.0,4894.0,,42018.0,76851.0,145405.0,66480.0,,2965555.0,,,,,92320.0,,107295.0,,44061.0,68271.0,210505.0,1042458.0,172494.0,67246.0,,83336.0,3243206.0,539629.0,,,,48777.0,,,929618.0,199598.0,215037.0,44394.0,135061.0,147563.0,150530.0,744020.0,81567.0,641061.0,511939.0,749369.0,70451.0,269518.0,,,,2658629.0,,,48287.0,,136603.0,939070.0,,,,3305432.0,119000.0,172740.0,,,,2772963.0,3065029.0,49863.0,69794.0,318889.0,60729.0,320961.0,,62839.0,,,,66432.0,,,,,40238.0
20.04.21,4535.0,31.0,746.0,583.0,112.0,78348.0,,2175679.0,100333.0,,399697.0,104999.0,100641.0,3706568.0,541932.0,,77522.0,,,,58354.0,,204444444.0,114939504.0,212993127.0,4269876.0,4267911.0,4229186.0,4295429.0,,34694367.0,72875.0,,48620.0,406.0,,2926789.0,,62726.0,45219.0,,41.0,53205.0,10459875.0,,44736.0,,,,196444.0,4262404.0,4172875.0,38.0,57402.0,55442.0,56110.0,,,4292987.0,,,,,4315827.0,89006.0,1054221.0,3646667.0,1895018.0,248255.0,386214.0,90998.0,54992.0,26988553.0,,,62049.0,,,,344629.0,54678.0,54307.0,,,,,,,3386049.0,2114689.0,148453.0,,286171.0,100765.0,55339.0,,60.0,,63168.0,,375.0,,64506.0,2247777.0,,,,,108330.0,154211.0,83440.0,148269.0,52508.0,425.0,348.0,17.0,582.0,448.0,40221.0,29456.0,,,,,,,,,,,1542.0,397.0,175.0,4854.0,,43796.0,83209.0,156283.0,72356.0,,2995331.0,,,,,93358.0,,116061.0,,46525.0,76221.0,212051.0,1102941.0,167926.0,66876.0,,90925.0,3202952.0,504419.0,,,,47567.0,,,915802.0,197354.0,214987.0,40838.0,116780.0,142918.0,143247.0,670536.0,79370.0,683604.0,496889.0,767923.0,70458.0,267485.0,,,,2658629.0,,,51233.0,,146234.0,942643.0,,,,3090569.0,117765.0,169925.0,,,,2816666.0,2957915.0,53087.0,78875.0,347518.0,61297.0,318607.0,,62098.0,,,,65765.0,,,,,39430.0
20.04.22,4609.0,31.0,767.0,579.0,110.0,79681.0,,2120740.0,105111.0,,389506.0,99852.0,105771.0,3573209.0,497117.0,,77408.0,,,,67290.0,,204444444.0,115297518.0,207891356.0,4300295.0,4294580.0,4304661.0,4322974.0,,35873402.0,74554.0,,52287.0,385.0,,2859258.0,,62913.0,47762.0,,41.0,54897.0,10321594.0,,48528.0,,,,182983.0,4350206.0,4192234.0,37.0,60097.0,56099.0,55950.0,,,4333503.0,,,,,4327654.0,89691.0,1015912.0,3585062.0,1993783.0,248255.0,378172.0,88393.0,58251.0,26988553.0,,,73654.0,,,,342111.0,55850.0,52763.0,,,,,,,3253086.0,2042987.0,188428.0,,269259.0,98988.0,55352.0,,60.0,,59933.0,,378.0,,62839.0,2270259.0,,,,,107501.0,153284.0,82874.0,133761.0,50866.0,427.0,348.0,17.0,589.0,447.0,40097.0,31739.0,,,,,,,,,,,1518.0,396.0,179.0,4881.0,,44185.0,85123.0,147381.0,74923.0,,2937653.0,,,,,93258.0,,111740.0,,46924.0,82604.0,190826.0,1060743.0,160487.0,72308.0,,95764.0,3170555.0,545924.0,,,,48121.0,,,900407.0,189598.0,206469.0,39789.0,113826.0,142520.0,141246.0,676888.0,79191.0,710469.0,476914.0,769023.0,76980.0,262342.0,,,,2658629.0,,,52270.0,,143198.0,937978.0,,,,2961000.0,115753.0,171160.0,,,,2800000.0,2930320.0,55012.0,95458.0,331444.0,61886.0,303754.0,,60889.0,,,,62518.0,,,,,39183.0
20.04.23,4676.0,32.0,741.0,565.0,109.0,75481.0,,2135432.0,110959.0,,350740.0,93659.0,92516.0,3469370.0,479710.0,,76643.0,,,,59431.0,,208888889.0,115641975.0,209355554.0,4319345.0,4314086.0,4311111.0,4320641.0,,38836365.0,71765.0,,49491.0,387.0,,2822839.0,,61284.0,45572.0,,42.0,66095.0,10106171.0,,48528.0,,,,169012.0,4374136.0,4245740.0,39.0,59209.0,51062.0,53629.0,,,4350505.0,,,,,4363481.0,91572.0,794937.0,3518395.0,1993783.0,248008.0,375296.0,85679.0,57412.0,26988553.0,,,66271.0,,,,320691.0,58529.0,50529.0,,,,,,,3184210.0,2004443.0,168024.0,,245852.0,97666.0,53388.0,,58.0,,59431.0,,380.0,,62769.0,2187000.0,,,,,111240.0,145052.0,69391.0,113274.0,44866.0,419.0,351.0,16.0,623.0,469.0,40418.0,30809.0,,,,,,,,,,,1502.0,393.0,180.0,4899.0,,44197.0,82209.0,155419.0,74578.0,,2822962.0,,,,,91912.0,,110740.0,,46328.0,81134.0,157327.0,998663.0,149284.0,70209.0,,90758.0,3141975.0,466533.0,,,,46690.0,,,874074.0,187376.0,204333.0,38852.0,109607.0,141431.0,143641.0,742273.0,74092.0,712691.0,472579.0,773660.0,70801.0,269988.0,,,,2658629.0,,,51468.0,,135629.0,921000.0,,,,2829506.0,111419.0,162765.0,,,,2562974.0,3040150.0,53505.0,88716.0,311629.0,58087.0,287432.0,,59666.0,,,,65654.0,,,,,35472.0
20.04.24,4642.0,32.0,725.0,559.0,109.0,70642.0,,1961111.0,97000.0,,335297.0,90333.0,89375.0,3436197.0,478024.0,,71841.0,,,,65076.0,,208888889.0,113643505.0,210449917.0,4373257.0,4349259.0,4323747.0,4368430.0,,35379552.0,68554.0,,49835.0,375.0,,2756541.0,,58432.0,44133.0,,42.0,57417.0,10229543.0,,48293.0,,,,180259.0,4390803.0,4275443.0,39.0,57845.0,47986.0,52617.0,,,4369654.0,,,,,4431999.0,90408.0,782825.0,3464186.0,1993783.0,243069.0,307368.0,85689.0,56270.0,26988553.0,,,61431.0,,,,304148.0,53549.0,50049.0,,,,,,,3165333.0,1939404.0,141295.0,,219506.0,106532.0,49740.0,,60.0,,61603.0,,381.0,,61789.0,2075926.0,,,,,110072.0,136780.0,76332.0,112381.0,44422.0,416.0,353.0,16.0,637.0,502.0,40825.0,34722.0,,,,,,,,,,,1434.0,386.0,180.0,4896.0,,44132.0,78387.0,138023.0,69221.0,,2713677.0,,,,,82666.0,,100924.0,,43966.0,78276.0,147419.0,1080123.0,133234.0,68715.0,,87315.0,3329259.0,453222.0,,,,45885.0,,,872629.0,181490.0,205790.0,38802.0,108656.0,140320.0,136098.0,766824.0,71893.0,702801.0,511584.0,763766.0,68842.0,285419.0,,,,2658629.0,,,48927.0,,129606.0,912655.0,,,,2796421.0,103703.0,166055.0,,,,2392952.0,2645299.0,50542.0,84307.0,303111.0,56973.0,274323.0,,57629.0,,,,62185.0,,,,,34838.0
